index,question,options,gold,explanation,pred_noexp,prob_noexp,pred_exp,prob_exp,is_correct_noexp,is_correct_exp,sufficiency,usefulness,probs_noexp,probs_exp
562,اگر مقدار کافی گرما از یک ظرف آب برداشته شود، چه اتفاقی برای آب می‌افتد؟,"['شروع به جوشیدن می\u200cکند.', 'به حالت جامد تبدیل می\u200cشود.', 'به گاز تبدیل می\u200cشود.', 'وزن آن افزایش می\u200cیابد.']",B,اگر حرارت کافی از آب گرفته شود، دما کاهش یافته و آب به حالت جامد تبدیل می‌شود. این فرآیند انجماد نام دارد و در دمای صفر درجه سلسیوس رخ می‌دهد.,A,0.989247739315033,B,0.9723870158195496,False,True,True,True,[0.98924774 0.00523181 0.00192468 0.00359577],[2.5611337e-02 9.7238702e-01 8.7637175e-04 1.1252837e-03]
563,ترکیب چه ماده‌ای وقتی که فلز نرم و خمیری مانند سدیم (Na) با گاز سمی رنگ سبز کلر (Cl₂) واکنش می‌دهد، تشکیل می‌شود؟,"['شکر', 'نمک طعام', 'اسید سولفوریک', 'هیدروکسید سدیم']",B,زمانی که سدیم (Na) با گاز کلر (Cl₂) واکنش می‌دهد، نمک طعام یا کلرید سدیم (NaCl) تشکیل می‌شود. این یک واکنش شیمیایی است که در آن سدیم و کلر ترکیب شده و نمک خوراکی تولید می‌کنند.,B,0.9065501689910889,B,0.9967047572135925,True,True,True,True,[0.03487722 0.90655017 0.00106979 0.05750281],[1.4868237e-03 9.9670476e-01 3.2154817e-04 1.4868237e-03]
564,"یک بنزین بعنوان ""انتشار آلاینده‌های کمتر"" در استفاده از خودروها تبلیغ می‌شود. برای اینکه این ادعا درست باشد، احتمالاً چه اتفاقی برای بنزین افتاده است؟","['اسیدیته آن افزایش یافته است.', 'اکسیژن بیشتری در آن حل شده است.', 'ناخالصی\u200cها حذف شده\u200cاند.', 'مولکول\u200cهای آن دارای انرژی شیمیایی بالاتری هستند.']",C,"برای اینکه بنزین به عنوان ""انتشار آلاینده‌های کمتر"" معرفی شود، احتمالاً ناخالصی‌ها از آن حذف شده‌اند. این حذف باعث سوختن بهتر و تولید آلاینده‌های کمتر می‌شود و به کاهش آلودگی کمک می‌کند.",A,0.5627215504646301,C,0.8725408911705017,False,True,True,True,[0.56272155 0.34130788 0.06773462 0.02823599],[1.1093113e-01 1.5981145e-02 8.7254089e-01 5.4684468e-04]
565,به اعتقاد می‌رسد که فوران‌های آتشفشانی در دوران اولیه تاریخ زمین مسئول بخش بزرگی از موادی هستند که هم‌اکنون در کدام ساختار زمینی یافت می‌شود؟,"['مناطق', 'آستینوسفر', 'هیدروسفر', 'لایه اوزون']",C,"فوران‌های آتشفشانی در دوران اولیه زمین به تولید مواد معدنی و گازهایی کمک کردند که منجر به تشکیل لایه‌های مختلف زمین، به ویژه ""مَنتل"" شدند. این مواد شامل سیلیکات‌ها و ترکیبات معدنی هستند که منبع اصلی مواد زمین‌شناسی به شمار می‌ر",B,0.9808024168014526,B,0.9879905581474304,False,False,False,False,[1.5868684e-02 9.8080242e-01 2.4335415e-03 8.9524989e-04],[1.1104960e-02 9.8799056e-01 6.2649901e-04 2.7800724e-04]
566,کدام اندازه‌گیری حرکت یک توپ لاستیکی را توصیف می‌کند؟,"['۵ سانتی\u200cمتر', '۱۰ متر بر ثانیه', '۱۵ نیوتن', '۵۰ گرم']",B,حرکت توپ لاستیکی به سرعت آن وابسته است و بهترین توصیف برای حرکت، سرعت است. گزینه ۱۰ متر بر ثانیه (m/s) مناسب‌ترین واحد برای اندازه‌گیری سرعت و توصیف حرکت توپ است. سایر گزینه‌ها به ویژگی‌های دیگری مانند اندازه، نیرو یا جرم اشاره دارند که مست,B,0.9959121942520142,B,0.9989252686500549,True,True,True,True,[2.7973123e-03 9.9591219e-01 3.2381242e-04 9.6672529e-04],[5.1901629e-04 9.9892527e-01 2.7780939e-04 2.7780939e-04]
567,برخی از انواع داروها می‌توانند برای درمان افراد در زمان بیماری مورد استفاده قرار گیرند. با این حال، برخی از داروها ممکن است باعث واکنش‌های منفی در افرادی که آن‌ها را مصرف می‌کنند شوند. این تفاوت نمونه‌ای از,"['استفاده از فناوری برای کمک به درمان افراد.', 'روش\u200cهای پزشکی که برای آسیب رساندن به افراد استفاده می\u200cشوند.', 'داروهای گران\u200cقیمت که برای اهداف مختلف استفاده می\u200cشوند.', 'حل یک مشکل که باعث بروز مشکل دیگری می\u200cشود.']",D,این تفاوت نشان می‌دهد که یک دارو می‌تواند به درمان بیماری کمک کند، اما ممکن است واکنش‌های منفی نیز ایجاد کند. بنابراین، یک راه‌حل می‌تواند مشکلات جدیدی به وجود آورد.,D,0.9178341627120972,D,0.9323107004165649,True,True,True,True,[6.6293180e-02 1.5024949e-02 8.4764959e-04 9.1783416e-01],[0.05960063 0.00668701 0.00140167 0.9323107 ]
568,کاهش دما از ۶۰ درجه فارنهایت به ۳۵ درجه فارنهایت بیشتر احتمالاً باعث می‌شود فردی,"['لرزش کند', 'عرق بریزد', 'چشم\u200cهایش را بزند', 'احساس خواب\u200cآلودگی کند']",A,کاهش دما از ۶۰°F به ۳۵°F موجب می‌شود بدن برای حفظ دما، لرزیدن را آغاز کند. این واکنش طبیعی به تولید گرما کمک کرده و در شرایط سرد معمول است.,B,0.5633824467658997,A,0.8325326442718506,False,True,True,True,[0.26612303 0.56338245 0.02804916 0.14244539],[0.83253264 0.1639354  0.00171082 0.00182116]
569,به عنوان بخشی از یک مطالعه، یک دانشمند تغییرات مولکولی مختلفی را در ماده مشاهده کرد. کدام یک از مشاهدات زیر شواهدی از یک تغییر فیزیکی را ارائه می‌دهد؟,"['استفاده از حرارت برای سوزاندن یک چوب در شومینه', 'استفاده از نور برای تولید قند در گیاهان', 'یک کیک که از مواد مختلف پخته شده است', 'یک بطری که به تکه\u200cهای کوچک شکسته شده است']",D,شکستن یک بطری به تکه‌های کوچک، تغییر فیزیکی است زیرا فقط شکل و اندازه ماده تغییر می‌کند و ترکیب شیمیایی آن ثابت می‌ماند. در تغییرات فیزیکی، خواص شیمیایی مواد تغییر نمی‌کند.,C,0.8075802326202393,D,0.9652719497680664,False,True,True,True,[0.1816088  0.00704174 0.80758023 0.00376917],[0.02897839 0.00269541 0.0030543  0.96527195]
570,در گیاهان، کدام یک تولید مثل جنسی را توصیف می‌کند اما تولید مثل غیرجنسی را نه؟,"['پنج شاخه بر روی یک درخت پیوند زده می\u200cشوند.', 'گیاهان جدید از قطعات دیگر گیاهان رشد می\u200cکنند.', 'یک تخمک بارور شده تقسیم می\u200cشود تا یک جنین تولید کند.', 'نسل\u200cهای جدیدی تولید می\u200cشوند که همان اطلاعات ژنتیکی والد را دارند.']",C,تولید مثل جنسی در گیاهان شامل لقاح و تشکیل تخمک بارور است که به ترکیب ژنتیکی والدین نیاز دارد و نسل‌های جدید با تنوع ژنتیکی تولید می‌کند. برعکس، تولید مثل غیرجنسی از طریق قطعات گیاه انجام می‌شود و نیازی به لقاح ندارد.,A,0.6336041688919067,C,0.44818171858787537,False,True,True,True,[0.63360417 0.23400222 0.03560614 0.09678753],[0.21170604 0.21170604 0.44818172 0.12840621]
571,برخی از گیاهان غیر بومی می‌توانند سریع‌تر از برخی گیاهان یا محصولات بومی به محیط‌های خود سازگار شوند. کدام یک از این سازگاری‌ها کمتر احتمال دارد که به یک گیاه غیر بومی در بقا در یک محیط جدید کمک کند؟,"['داشتن تعداد زیادی دانه', 'داشتن مقاومت در برابر علف\u200cکش\u200cها', 'داشتن ریشه\u200cهایی که به سرعت توسعه می\u200cیابند', 'داشتن برگ\u200cهایی که به آرامی شکل می\u200cگیرند']",D,داشتن برگ‌هایی که به آرامی شکل می‌گیرند، به بقا و سازگاری گیاه غیر بومی در محیط جدید کمک نمی‌کند، زیرا این ویژگی رشد گیاه را کند کرده و توانایی رقابت با گیاهان بومی را کاهش می‌دهد. در مقابل، ویژگی‌هایی مانند تولید زیاد بذر یا مقاومت به علف‌کش‌ها می‌توانند سازگاری را به,A,0.7965709567070007,A,0.7368648648262024,False,False,False,False,[0.79657096 0.03479441 0.01147398 0.15716077],[0.73686486 0.00730912 0.01753367 0.23829234]
572,یک مهندس باید انرژی پتانسیل یک واگن ترن هوایی را در بالای یک شیب محاسبه کند. کدام اطلاعات بهترین کمک را به مهندس برای تعیین انرژی پتانسیل واگن می‌کند؟,"['مسافتی که واگن ترن هوایی باید طی کند', 'جرم واگن ترن هوایی در حد توان کامل', 'وزن متوسط یک واگن ترن هوایی خالی', 'سمتی که واگن ترن هوایی در آن حرکت می\u200cکند']",B,برای محاسبه انرژی پتانسیل یک واگن ترن هوایی در بالای شیب، جرم آن عامل کلیدی است. فرمول انرژی پتانسیل (mgh) شامل جرم (m)، شتاب جاذبه (g) و ارتفاع (h) است. بنابراین، دانستن جرم واگن در ظرفیت کامل به مهندس کمک می‌کند تا,A,0.5045394897460938,B,0.9842624664306641,False,True,True,True,[0.5045395  0.44525453 0.01365726 0.03654872],[0.00357765 0.98426247 0.00858233 0.00357765]
573,یک تفاوت بین گیاهان و حیوانات چیست؟,"['الف) گیاهان به مواد معدنی نیاز ندارند، اما حیوانات به آن نیاز دارند.', 'ب) گیاهان غذای خود را تولید می\u200cکنند، اما حیوانات این کار را نمی\u200cکنند.', 'ج) گیاهان اکسیژن تولید نمی\u200cکنند، اما حیوانات این کار را انجام می\u200cدهند.', 'د) گیاهان به نور خورشید نیاز دارند، اما حیوانات به آن نیاز ندارند.']",B,یکی از تفاوت‌های اصلی بین گیاهان و حیوانات این است که گیاهان می‌توانند غذای خود را از طریق فتوسنتز تولید کنند، در حالی که حیوانات نمی‌توانند و باید از منابع دیگر تغذیه کنند. این ویژگی گیاهان را به تولیدکننده و حیوانات را به مصرف‌کننده تبدیل می‌کند.,B,0.4261874258518219,B,0.6237244009971619,True,True,True,True,[0.12306242 0.42618743 0.3761091  0.07464113],[0.03987337 0.6237244  0.17870004 0.15770222]
574,یک شخص ۶ فوت قد دارد. کدامیک از اندازه‌گیری‌های متریک زیر به ۶ فوت نزدیک‌تر است؟,"['۶ متر', '۳ متر', '۲ متر', '۱ متر']",C,قد ۶ فوت تقریباً ۱.۸۳ متر است. از گزینه‌ها، ۲ متر نزدیک‌ترین مقدار به ۱.۸۳ متر است؛,A,0.5786024928092957,C,0.9927037954330444,False,True,True,True,[0.5786025  0.11216721 0.24119739 0.06803285],[6.0902084e-03 6.0301227e-04 9.9270380e-01 6.0301227e-04]
575,کدام یک از موارد زیر نمونه‌ای از استراتژی فرار است که برای جلوگیری از کشته شدن و خورده شدن توسط شکارچیان استفاده می‌شود؟,"['گوزن\u200cها در پاییز شاخ\u200cهای خود را می\u200cریزند.', 'قورباغه\u200cها در شرایط تهدید دم\u200cهای خود را رها می\u200cکنند.', 'ماهی\u200cهای ماهی\u200cگیر برای جذب دیگر ماهی\u200cها نور تولید می\u200cکنند.', 'سخرج\u200cها برای پوشش خز خود روغن تولید می\u200cکنند و آن را ضد آب می\u200cکنند.']",B,در شرایط تهدید، قورباغه‌ها با رها کردن دم خود از خطر شکارچیان فرار می‌کنند. این استراتژی به آن‌ها این امکان را می‌دهد که در حالی که دمشان توجه را جلب می‌کند، جان خود را نجات دهند و از خطر دور شوند.,A,0.4150521755218506,B,0.9963376522064209,False,True,True,True,[0.41505218 0.28526092 0.01442596 0.28526092],[3.2210625e-03 9.9633765e-01 2.9960545e-04 1.4152359e-04]
576,آنت در حال استفاده از ابزارهای زیادی برای ساخت یک خانه سگ است. آنت به احتمال زیاد از نوار اندازه‌گیری برای کدام یک از موارد زیر در هنگام ساخت خانه سگ استفاده می‌کند؟,"['تصمیم\u200cگیری درباره نوع چوبی که باید استفاده شود', 'برداشتن میخ\u200cهای اضافی از چوب', 'متصل کردن قطعات مختلف چوب به هم', 'تعیین محل برش چوب به قطعات']",D,آنت برای برش چوب به اندازه‌های مناسب نیاز به نوار اندازه‌گیری دارد تا طول و عرض را دقیقاً اندازه‌گیری کند و از برش‌های نادرست جلوگیری کند. این امر برای ساخت خانه سگ با کیفیت ضروری است.,C,0.3351875841617584,D,0.9520125389099121,False,True,True,True,[0.23037083 0.13863961 0.33518758 0.295802  ],[0.03251252 0.00822045 0.00725452 0.95201254]
577,کدامیک از گزینه‌های زیر بهترین نمایش‌دهنده‌ی تبدیل انرژی سه مرحله‌ای اساسی برای یک رادیو با باتری است؟,"['آکوستیک -> مکانیکی -> الکتریکی', 'مکانیکی -> آکوستیک -> شیمیایی', 'شیمیایی -> الکتریکی -> آکوستیک', 'الکتریکی -> آکوستیک -> شیمیایی']",C,رادیوهای باتری‌دار انرژی شیمیایی باتری را به الکتریکی تبدیل کرده و سپس آن را به انرژی صوتی تبدیل می‌کنند. بنابراین، ترتیب صحیح تبدیل انرژی شیمیایی به الکتریکی و سپس به آکوستیک,C,0.5987740755081177,C,0.9947254061698914,True,True,True,True,[0.28284085 0.08040464 0.5987741  0.03798046],[5.1489603e-03 4.7420286e-05 9.9472541e-01 7.8182835e-05]
578,همه موارد زیر بخشی از چرخه حیات یک حیوان هستند، به جز,"['رشد.', 'تخصیص.', 'دو نیم شدن.', 'توسعه گامت.']",C,تقسیم دوتایی یک روش تولید مثل غیرجنسی است که در موجودات تک‌سلولی رخ می‌دهد و به چرخه زندگی حیوانات چندسلولی مربوط نمی‌شود. در مقابل، رشد، باروری و توسعه گامت‌ها مراحل کلیدی در چرخه زندگی حیوانات هستند.,B,0.624663233757019,B,0.9786860942840576,False,False,False,False,[0.01301521 0.62466323 0.2962249  0.06609671],[0.00307265 0.9786861  0.01377064 0.00447067]
579,کدام فرآیند به طور مستقیم تر با ساخت زمین جدید مرتبط است؟,"['فرسایش', 'آلودگی', 'رسوب گذاری', 'هوازدگی']",C,فرآیند رسوب‌گذاری به طور مستقیم با ساخت زمین جدید مرتبط است، زیرا مواد رسوبی از آب، باد یا یخ به مکان‌های جدید منتقل و در آنجا جمع می‌شوند، که باعث تشکیل دشت‌ها و جزایر جدید می‌شود.,A,0.9819027185440063,C,0.9391993284225464,False,True,True,True,[0.9819027  0.00315893 0.0052082  0.0097302 ],[6.0275994e-02 2.5415371e-04 9.3919933e-01 2.7054519e-04]
580,دانشمندان سلول‌های یک حیوان را مورد تحلیل قرار دادند تا علت یک عفونت را تعیین کنند. دانشمندان در مورد نتایج تحلیل به توافق نرسیدند. این عدم توافق در مورد چه چیزی در ذات علم نشان می‌دهد؟,"['الف) دانشمندان می\u200cتوانند داده\u200cها را به فرم\u200cهای مختلف ارائه دهند.', 'ب) نتایج علمی می\u200cتوانند به روش\u200cهای مختلف تفسیر شوند.', 'ج) دانشمندان قادر به بیان ادعاهای غیرمعتبر هستند.', 'د) نتایج علمی اغلب با نتایج مورد انتظار متفاوت هستند.']",B,این عدم توافق بین دانشمندان نشان‌دهنده این است که نتایج علمی می‌توانند به روش‌های مختلفی تفسیر شوند. تفسیر داده‌ها تحت تأثیر پیش‌فرض‌ها و تجربیات محققان قرار دارد و این امر نشان‌دهنده پویایی علم و امکان درک عمیق‌تر از پدیده‌ها است.,B,0.9527960419654846,B,0.9926210641860962,True,True,True,True,[0.02536637 0.95279604 0.0020822  0.01975535],[6.7406846e-03 9.9262106e-01 2.6966131e-04 3.6858331e-04]
581,یک بچه اسب تمامی این ویژگی‌ها را از والدین خود به ارث خواهد برد، مگر اینکه,"['قد.', 'وزن.', 'رنگ پوست.', 'غذای مورد علاقه.']",D,اسب‌های جوان ویژگی‌هایی مانند قد، وزن و رنگ پوشش را از والدین به ارث می‌برند، زیرا این ویژگی‌ها ژنتیکی هستند. اما غذای مورد علاقه به عادات و محیط زندگی بستگی دارد و مستقیماً از والدین منتقل نمی‌شود.,D,0.38495463132858276,D,0.8671656250953674,True,True,True,True,[0.26457518 0.08589499 0.26457518 0.38495463],[0.1173581  0.00963334 0.00584292 0.8671656 ]
582,یک ارگانیسم تک‌سلولی می‌تواند همه کارهایی را که یک سلول از یک ارگانیسم چندسلولی انجام می‌دهد، انجام دهد به جز,"['تخصصی شدن.', 'تکثیر.', 'استفاده از انرژی.', 'ساخت پروتئین.']",A,یک ارگانیسم تک‌سلولی می‌تواند تمام عملکردهای اساسی یک سلول چندسلولی را انجام دهد، اما نمی‌تواند تخصصی شود. در موجودات چندسلولی، سلول‌ها به انواع خاص با وظایف مشخص تبدیل می‌شوند، در حالی که موجودات تک‌سلولی به دلیل ساختار ساده‌شان قادر,A,0.5422312617301941,A,0.9965744018554688,True,True,True,True,[0.54223126 0.37266976 0.05043537 0.03466368],[9.9657440e-01 2.7801027e-03 9.8149627e-05 5.4743467e-04]
583,برای حفظ منابع غیرقابل تجدید، بهترین کار بازیافت است,"['روزنامه\u200cها.', 'راهنماهای تلفن.', 'دستمال\u200cهای کاغذی.', 'قوطی\u200cهای سودا.']",D,بازیافت قوطی‌های نوشابه به دلیل غیرقابل تجدید بودن آلومینیوم اهمیت دارد. تولید آلومینیوم انرژی و منابع زیادی می‌طلبد، اما بازیافت آن انرژی کمتری مصرف کرده و به حفظ منابع طبیعی کمک می‌کند. بنابراین، بازیافت قوطی‌های نوشابه بهترین گزینه برای حفظ منابع غیرقابل تج,D,0.6990922689437866,D,0.9373460412025452,True,True,True,True,[0.20029329 0.06553571 0.03507874 0.69909227],[0.03606201 0.00437482 0.02221716 0.93734604]
584,چگونه چتر باعث افزایش کافی مقاومت هوا می‌شود تا چترباز بتواند به‌طور ایمن فرود بیاید؟,"['با کاهش نیروی جاذبه\u200cای که بر چترباز تاثیر می\u200cگذارد', 'با کاهش جرم کل چترباز', 'با افزایش فشار هوای اطراف چتر', 'با افزایش مساحت کل سطح چتر']",D,چتر نجات با افزایش مساحت سطح خود، مقاومت هوا را افزایش می‌دهد. این افزایش باعث کاهش نیروی وارده بر چترباز می‌شود و به او کمک می‌کند تا به آرامی و ایمن فرود بیاید.,D,0.9084823727607727,D,0.9720797538757324,True,True,True,True,[0.07471856 0.00892386 0.00787528 0.9084824 ],[2.6108224e-02 1.4729253e-03 3.3908663e-04 9.7207975e-01]
585,کدام یک از ویژگی‌های زیر هنگام طبقه‌بندی موجودات زنده در پادشاهی گیاهان استفاده می‌شود؟,"['نوع بافت آوندی', 'استفاده از فتوسنتز', 'وجود دیواره\u200cهای سلولی', 'تولید اکسیژن']",A,در طبقه‌بندی گیاهان، نوع بافت آوندی ویژگی کلیدی است. این بافت به گیاهان امکان انتقال آب و مواد مغذی از ریشه‌ها به سایر قسمت‌ها را می‌دهد و در تمایز گروه‌های مختلف گیاهی نقش مهمی دارد.,B,0.849141001701355,A,0.9941478967666626,False,True,True,True,[0.10121755 0.849141   0.04219375 0.00744764],[9.9414790e-01 3.6348137e-03 1.9455757e-03 2.7166322e-04]
586,بر اساس سوابق فسیلی، نخستین اسب‌ها کوچکتر از گونه‌های امروزی بودند. در طول زمان، اسب‌ها به تدریج تغییر کرده‌اند,"['تا شکارچیان بهتری شوند.', 'تا زمین را دوباره پرجمعیت کنند.', 'در پاسخ به محیطی در حال تغییر.', 'تا برای انسان\u200cها مفید شوند.']",C,تغییرات تدریجی اندازه و ویژگی‌های اسب‌ها به دلیل سازگاری با محیط‌های در حال تغییر بوده است، که به آنها کمک کرده تا بهتر زندگی کنند و با چالش‌ها سازگار شوند.,C,0.9620670676231384,C,0.9614737033843994,True,True,True,False,[0.03285589 0.00269698 0.96206707 0.00238007],[3.7280381e-02 6.6180603e-04 9.6147370e-01 5.8404176e-04]
587,الی در حال پرورش یک باغ سبزیجات است. در کدام فصل گیاهان باغ الی بیشترین انرژی را از خورشید برای رشد دریافت می کنند؟,"['پاییز', 'بهار', 'تابستان', 'زمستان']",C,در تابستان، طول روز و دما افزایش می‌یابد که به گیاهان اجازه می‌دهد انرژی بیشتری از خورشید دریافت کنند و شرایط مناسبی برای رشد فراهم می‌شود.,C,0.9945002794265747,C,0.9993060827255249,True,True,True,True,[3.5727448e-03 1.0236085e-03 9.9450028e-01 9.0333133e-04],[3.8735734e-04 7.1653907e-05 9.9930608e-01 2.3494411e-04]
588,قبل از اینکه دانش‌آموزان اجازه داشته باشند از چکش‌ها برای بررسی نحوه شکستن مواد معدنی مختلف استفاده کنند، چه سوالی احتمالاً معلم خواهد پرسید؟,"['آیا همه عینک ایمنی زده\u200cاند؟', 'چه کسی مواد معدنی را از قفسه خواهد آورد؟', 'هدف از این تحقیق چیست؟', 'آیا کسی داوطلب شده است تا نقاشی\u200cهایی از شکستگی\u200cها بکند؟']",A,معلم قبل از استفاده از چکش‌ها، احتمالاً از دانش‌آموزان می‌پرسد که هدف تحقیق چیست. این سوال به آنها کمک می‌کند تا مفهوم آزمایش را درک کنند و با انگیزه بیشتری به فعالیت بپردازند.,C,0.9521806836128235,C,0.9783982038497925,False,False,False,False,[0.04151033 0.00503577 0.9521807  0.00127324],[1.9991193e-02 1.4481570e-03 9.7839820e-01 1.6247873e-04]
589,ببرها و گربه‌های خانگی عضو یک خانواده هستند؛ اما اندازه‌های آن‌ها به طور قابل توجهی متفاوت است. دلیل این تفاوت چیست؟,"['ترکیب بیوشیمیایی', 'ترکیب رفتاری', 'ژنتیک', 'اندازه زیستگاه']",C,تفاوت اندازه ببرها و گربه‌های خانگی به دلیل تفاوت‌های ژنتیکی است. هرچند که این دو گونه از یک خانواده‌اند، تغییرات ژنتیکی باعث شده ببرها بزرگ‌تر و گربه‌های خانگی کوچک‌تر شوند. بنابراین، ژنتیک عامل اصلی تعیین اندازه این,C,0.8655045628547668,C,0.9691064953804016,True,True,True,True,[0.11759175 0.00740084 0.86550456 0.00950287],[2.9725328e-02 7.4415910e-04 9.6910650e-01 4.2400905e-04]
590,لوئیس پاستور فرایندی را ایجاد کرد که مقدار باکتری‌ها در شیر را کاهش می‌دهد. این فرآیند چگونه احتمالاً به مردم سود می‌زند؟,"['با کمک به جلوگیری از آلرژی\u200cهای غذایی', 'با تشویق مردم به خوردن غذاهای سالم', 'با کمک به جلوگیری از بیمار شدن مردم', 'با درمان بیماری\u200cهای ناشی از کمبود ویتامین\u200cها']",C,پاستوریزاسیون که توسط لوئی پاستور ایجاد شد، با کاهش باکتری‌ها در شیر، ایمنی محصولات لبنی را افزایش می‌دهد و خطر بیماری‌های ناشی از باکتری‌های مضر را کاهش می‌دهد.,C,0.8282198309898376,C,0.9889301657676697,True,True,True,True,[0.16276793 0.0063607  0.82821983 0.00265153],[1.0836844e-02 1.9848373e-04 9.8893017e-01 3.4491299e-05]
591,کدام یک از موارد زیر نمایانگر فرآیند فتوسنتز است؟,"['C_{6}H_{12}O_{6} -> 6CO_{2} + 6H_{2}O', '6CO_{2} + 6H_{2}O -> C_{6}H_{12}O_{6} + 6O_{2}', '2H_{2}O -> 2H_{2} + O_{2}', '2H_{2} + O_{2} -> 2H_{2}O']",B,فرایند فتوسنتز شامل تبدیل دی‌اکسید کربن و آب به گلوکز و اکسیژن است. معادله شیمیایی آن 6CO_{2} + 6H_{2}O -> C_{6}H_{12}O_{6} + 6O_{2} می‌باشد. بنابراین گزینه B صحیح است.,B,0.9758775234222412,B,0.9891380667686462,True,True,True,True,[0.01993969 0.9758775  0.00305785 0.00112492],[2.7352120e-03 9.8913807e-01 7.4350769e-03 6.9156982e-04]
592,در برخی از گونه‌های گیاهان، گل‌های بنفش (P) بر گل‌های سفید (p) غالب هستند. اگر دو گیاه هتروزیگوت با هم تلاقی کنند، فنو تایپ فرزندان چه خواهد بود؟,"['100% گل\u200cهای بنفش', '100% گل\u200cهای سفید', '75% گل\u200cهای سفید، 25% گل\u200cهای بنفش', '25% گل\u200cهای سفید، 75% گل\u200cهای بنفش']",D,زمانی که دو گیاه هتروزیگوت (Pp) جفت‌گیری می‌کنند، ترکیب‌های ممکن PP، Pp، Pp و pp خواهند بود. از این چهار ترکیب، سه ترکیب (PP و دو Pp) گل‌های بنفش و یک ترکیب (pp) گل‌های سفید تولید می‌کنند. بنابراین، نسبت فنوتیپ‌ها ۷۵٪ گل‌های بنف,C,0.5992873907089233,D,0.9873448014259338,False,True,True,True,[0.17169872 0.00854838 0.5992874  0.22046551],[9.6042613e-03 2.9922987e-04 2.7516666e-03 9.8734480e-01]
593,اگر در مدت زمان کوتاهی بارش زیادی اتفاق بیفتد، کدام فرایند در چرخه آب اولین بار تحت تأثیر قرار می‌گیرد؟,"['جریان سطحی', 'تبخیر', 'میعان', 'تعریق']",A,"در بارش شدید و سریع، ""جریان سطحی"" اولین فرآیندی است که تحت تأثیر قرار می‌گیرد. آب به سرعت بر روی زمین حرکت کرده و به رودخانه‌ها و دریاچه‌ها می‌ریزد، در حالی که فرآیندهای دیگر مانند تبخیر و تعرق زمان بیشتری برای تأثیرپذیری نیاز دارند.",A,0.539199948310852,A,0.9879522919654846,True,True,True,True,[0.53919995 0.36914155 0.03460481 0.05705369],[9.879523e-01 1.112624e-02 2.102530e-04 7.112767e-04]
594,"دهانه‌ها به عنوان ""پرورشگاه‌های دریا"" نامیده می‌شوند زیرا بسیاری از گونه‌ها تخم‌ریزی کرده و جوانان خود را در دهانه‌ها توسعه می‌دهند. کدام دو ویژگی دهانه‌ها بیشترین حمایت را از این نقش انجام می‌دهند؟","['مواد مغذی متمرکز و شیب نمکی تند', 'پناهگاه فراوان و مواد مغذی متمرکز', 'شیب نمکی تند و آب کم عمق', 'آب کم عمق و پناهگاه فراوان']",B,دهانه‌ها به دلیل عمق کم و پناهگاه‌های فراوان، محیط مناسبی برای تخم‌گذاری و رشد جوانان گونه‌ها فراهم می‌کنند. آب کم عمق نور و اکسیژن بیشتری را به گیاهان و جانداران می‌رساند و پناهگاه‌ها از شکارچیان محافظت می‌کنند، که به بقای نوزادان کمک,B,0.7080850005149841,D,0.5882166624069214,True,False,False,False,[2.5998163e-01 7.0808500e-01 6.3941506e-04 3.1293910e-02],[5.8346489e-03 4.0585729e-01 9.1406757e-05 5.8821666e-01]
595,یک دانشمند تحقیقاتی به طور مکرر پرنده‌ای را مشاهده می‌کند که از یک گونه خاص پروانه اجتناب می‌کند در حالی که پروانه‌های دیگر را می‌خورد. کدام عبارت به احتمال زیاد رفتار پرنده را توضیح می‌دهد؟,"['الف) این رفتار یک عمل تصادفی است.', 'ب) این رفتار نتیجه یک جهش ژنتیکی است.', 'ج) این رفتار از والدین پرنده به ارث رسیده است.', 'د) این رفتار در طول زندگی پرنده آموخته می\u200cشود.']",D,پرنده از پروانه خاصی اجتناب می‌کند که نشان‌دهنده یادگیری در طول زندگی‌اش است. این رفتار ممکن است از طریق مشاهده یا تجربه مستقیم به دست آمده باشد و به تدریج توسعه یافته است.,D,0.7094788551330566,D,0.9577232599258423,True,True,True,True,[0.05139448 0.00879256 0.23033406 0.70947886],[0.02869567 0.0030245  0.01055655 0.95772326]
596,دانشمندان یک موشک را برای یک مأموریت به فضا پرتاب می‌کنند. زمانی که موشک از نیروی گرانشی زمین فرار کند، چگونه بر جرم و وزن موشک تأثیر خواهد گذاشت؟,"['جرم و وزن تغییر خواهد کرد.', 'جرم و وزن ثابت خواهد ماند.', 'جرم ثابت خواهد ماند، اما وزن تغییر خواهد کرد.', 'جرم تغییر خواهد کرد، اما وزن ثابت خواهد ماند.']",C,جرم یک جسم مقدار ماده آن است و تحت تأثیر گرانش تغییر نمی‌کند. اما وزن که نیروی گرانشی است، در فضا کاهش می‌یابد زیرا نیروی گرانش زمین کمتر می‌شود. بنابراین، جرم ثابت می‌ماند ولی وزن تغییر می‌کند.,C,0.8543535470962524,C,0.992961585521698,True,True,True,True,[0.11607672 0.01752497 0.85435355 0.01204472],[6.6255033e-03 2.0642387e-04 9.9296159e-01 2.0642387e-04]
