index,question,options,gold,explanation,pred_noexp,prob_noexp,pred_exp,prob_exp,is_correct_noexp,is_correct_exp,sufficiency,usefulness,probs_noexp,probs_exp
802,کدام یک از مواد زیر می‌تواند به چندین عنصر تفکیک شود؟,"['ازت', 'روی', 'هوا', 'آلومینیوم']",C,هوا مخلوطی از,C,0.7549667954444885,C,0.8912508487701416,True,True,True,True,[0.19014129 0.02915911 0.7549668  0.02573283],[0.06481468 0.03931209 0.89125085 0.00462237]
803,یک مریخ‌نورد برای کاوش و انتقال داده‌ها از سیاره مریخ ارسال شده است. سیاره مریخ جرم کمتری نسبت به زمین دارد. در مقایسه با زمین، بهترین مقایسه بین جرم و وزن مریخ‌نورد در مریخ کدام است؟,"['جرم در مریخ بیشتر است و وزن کمتر است.', 'وزن در مریخ بیشتر است و جرم کمتر است.', 'وزن در مریخ کمتر است و جرم همان است.', 'جرم در مریخ کمتر است و وزن همان است.']",C,وزن کمتر و جرم ثابت است.,A,0.4840925931930542,C,0.6590249538421631,False,True,True,True,[0.4840926  0.01855163 0.2947662  0.20258963],[0.06129887 0.00495371 0.65902495 0.27472246]
804,تکه های یخ در فریزر در حال ذوب شدن هستند. کدام تغییر احتمالاً باعث ذوب شدن تکه های یخ می شود؟,"['کاهش در جرم تکه های یخ', 'افزایش در جرم تکه های یخ', 'کاهش در دما درون فریزر', 'افزایش در دما درون فریزر']",D,افزایش دما باعث ذ,D,0.5232807397842407,D,0.9924472570419312,True,True,True,True,[0.06249698 0.00669086 0.40753144 0.52328074],[6.7658816e-03 5.5537745e-04 2.3151575e-04 9.9244726e-01]
805,کدام رویداد در یک دوره روزانه اتفاق می‌افتد؟,"['خورشید طلوع و غروب می\u200cکند.', 'زمین به دور محور خود کج می\u200cشود.', 'زمین به دور خورشید می\u200cچرخد.', 'ماه به دور زمین می\u200cچرخد.']",A,خورشید روزانه طلوع و,A,0.8050214648246765,A,0.9087307453155518,True,True,True,True,[0.80502146 0.0079696  0.17997573 0.00703315],[0.90873075 0.01296235 0.07459316 0.00371377]
806,باران‌زارها و صخره‌های مرجانی چگونه با اکوسیستم‌هایی که گونه‌های کمتری دارند، متفاوت هستند؟,"['در آنها شکارچیان بیشتر از طعمه\u200cها هستند.', 'شبکه غذایی پایدارتر و ماندگارتری است.', 'موجودات معمولاً باید برای غذا رقابت کنند.', 'جمعیت\u200cهای گیاهی تولیدکنندگان اصلی هستند.']",B,تنوع بالای گونه‌ها باعث پ,B,0.8595961332321167,B,0.936464250087738,True,True,True,True,[0.13195214 0.85959613 0.0018822  0.00656951],[6.0335692e-02 9.3646425e-01 2.3394686e-03 8.6064241e-04]
807,کدام بیانیه بهترین توضیح را می‌دهد که چرا خودرویی که بر روی سطح هموار در حال حرکت است در نهایت توقف می‌کند؟,"['نیروهای اصطکاک در برابر حرکت خودرو مقاومت می\u200cکنند.', 'حرکت به جلو به آرامی به پایان می\u200cرسد زیرا انرژی مصرف می\u200cشود.', 'وضعیت طبیعی یک جسم، آرامش است.', 'اینرسی که بر روی یک جسم عمل می\u200cکند، کاهش می\u200cیابد.']",A,نیروهای اصطکاکی,A,0.40307125449180603,A,0.6934080719947815,True,True,True,True,[0.40307125 0.19039738 0.00346011 0.40307125],[0.6934081  0.10633758 0.00158962 0.19866474]
808,کدام ترکیب شامل مولکول‌های مستقل نیست؟,"['نمک', 'آب', 'گاز هیدروژن', 'منوکسید کربن']",A,نمک شبکه‌ای از یون‌هاست و,C,0.5486567616462708,B,0.48539838194847107,False,False,False,False,[0.2591671  0.08413924 0.54865676 0.10803692],[0.08501115 0.48539838 0.37802863 0.05156187]
809,بزرگترین عامل آلودگی هوا در ایالات متحده چیست؟,"['کارخانه\u200cها', 'خودروها', 'نیروگاه\u200cها', 'سوزاندن زباله']",B,خودروها بیشترین آلود,A,0.5212024450302124,B,0.9950626492500305,False,True,True,True,[0.52120245 0.45995954 0.00309918 0.01573895],[4.5454823e-03 9.9506265e-01 2.2630623e-04 1.6556917e-04]
810,سنگ آهک یک سنگ رسوبی است و مرمر یک سنگ دگرگونی است. اگرچه سنگ آهک و مرمر از نظر ترکیب شیمیایی یکسان هستند، اما به عنوان سنگ‌های مختلف طبقه‌بندی می‌شوند زیرا آنها,"['از فسیل\u200cهای مختلف تشکیل شده\u200cاند', 'زمان\u200cهای متفاوتی برای تشکیل نیاز داشتند', 'در زمان\u200cهای مختلفی شکل گرفته\u200cاند', 'به روش\u200cهای مختلفی تشکیل شده\u200cاند']",D,به دلیل روش‌های متفاوت تشکیل، سنگ‌ها متفاوت‌اند,D,0.4984336793422699,D,0.9495399594306946,True,True,True,True,[0.08695379 0.38969982 0.02491268 0.49843368],[0.02224398 0.02520573 0.0030104  0.94953996]
811,کدام یک از تجهیزات آزمایشگاهی برای تعیین جرم ۲ قاشق چای‌خوری شن ضروری است؟,"['لیوان شیشه\u200cای', 'ترازو', 'چشم\u200cقطره\u200cای', 'سیلندر مدرج']",B,برای اندازه‌گیری جرم، ت,B,0.9907175898551941,B,0.9959339499473572,True,True,True,True,[7.6235491e-03 9.9071759e-01 8.0351613e-04 8.5533853e-04],[3.1329098e-03 9.9593395e-01 4.3745223e-04 4.9569830e-04]
812,نتیجه تنفس سلولی چیست؟,"['انرژی برای فرآیندهای سلولی آزاد می\u200cشود.', 'اکسیژن برای فتوسنتز آزاد می\u200cشود.', 'سلول\u200cها دچار تجزیه می\u200cشوند.', 'مغذی\u200cها برای جلوگیری از انباشت چربی بدن دفع می\u200cشوند.']",A,تنفس سلولی انرژی برای فعالیت‌های سل,A,0.9665549993515015,A,0.9954240918159485,True,True,True,True,[0.966555   0.02941635 0.00273615 0.00129246],[9.9542409e-01 3.1558650e-03 1.1609779e-03 2.5904918e-04]
813,یک واحد نجومی میانگین فاصله بین زمین و خورشید است. این واحد بیشتر برای توصیف فاصله بین کدام دو جسم استفاده می‌شود؟,"['از کهکشان به کهکشان', 'از زحل تا عطارد', 'از خورشید تا پروکسیما قنطورس', 'از دب اکبر تا دب اصغر']",B,یک واحد نجومی برای فاصله‌های منظومه,C,0.7671881914138794,C,0.7582330703735352,False,False,False,False,[0.16985068 0.03344558 0.7671882  0.02951562],[0.19021943 0.03357572 0.7582331  0.01797179]
814,ترکیبی از فرآیندها زمانی که ستاره‌ها در حال شکل‌گیری هستند اتفاق می‌افتد. کدام یک از فرآیندها بیشتر به شکل‌گیری ستاره‌های جدید مرتبط است؟,"['هیدروژن در هسته\u200cهای ستاره\u200cها تمام می\u200cشود.', 'مواد از ستاره\u200cهایی که مرده\u200cاند جمع\u200cآوری می\u200cشود.', 'عناصر در ستاره\u200cها مانند آهن تحت فرایند ادغام قرار می\u200cگیرند.', 'هسته\u200cهای ستاره\u200cها دو برابر جرم خورشید می\u200cشوند.']",B,جمع‌آوری مواد از ستاره‌های,B,0.9259220957756042,B,0.6787276864051819,True,True,True,False,[0.04100125 0.9259221  0.02817972 0.0048969 ],[0.06264021 0.6787277  0.24774686 0.01088524]
815,چرخه آب توصیف کننده حرکات مداوم آب زمین است. کدام قسمت از چرخه آب به طور مستقیم مسئول بازگرداندن آب به خاک است؟,"['انجماد', 'تبخیر', 'بارش', 'ترانسپiration']",C,بارش آب را به خاک بر,D,0.44102704524993896,D,0.48946353793144226,False,False,False,False,[0.23606478 0.08684338 0.23606478 0.44102705],[0.05118761 0.02739875 0.43195006 0.48946354]
816,محققان اخیراً ژنی را در انسان‌ها کشف کردند که قبلاً برای علم ناشناخته بود. کدام عبارت بهترین توضیح را می‌دهد که چرا این ژن احتمالاً خیلی زودتر کشف نشد؟,"['این ژن تنها اخیراً در انسان\u200cها تکامل یافته است.', 'فناوری مورد استفاده برای مطالعه ژن\u200cها هنوز در حال توسعه است.', 'دانشمندان تا چند سال پیش به ژن\u200cها علاقه\u200cای نداشتند.', 'دانشمندان مطمئن بودند که همه ژن\u200cهای ممکن را قبلاً کشف کرده\u200cاند.']",B,محدودیت‌های فناوری قب,A,0.9223132729530334,B,0.9570980072021484,False,True,True,True,[9.2231327e-01 7.6227397e-02 2.4643572e-04 1.2129990e-03],[4.2051952e-02 9.5709801e-01 3.5262710e-04 4.9728388e-04]
817,یک ارگانیسم جدید کشف شده است. این ارگانیسم چندسلولی، خودتغذیه‌ای است و به طور مستقل حرکت نمی‌کند. این ارگانیسم ممکن است متعلق به کدام پادشاهی‌ها باشد؟,"['قارچ\u200cها و گیاهان', 'پروتیست\u200cها و گیاهان', 'حیوانات و قارچ\u200cها', 'پروتیست\u200cها و حیوانات']",B,این ارگانیسم ممکن است گیاه یا پرو,A,0.6919539570808411,A,0.7309227585792542,False,False,False,False,[0.69195396 0.04440827 0.06461365 0.19902405],[0.73092276 0.14280719 0.01505177 0.11121834]
818,گیاه علف هرز دِریایی گیاهی بومی شمال شرقی ایالات متحده است. این گیاه در زیستگاه‌های مرطوب بهترین رشد را دارد. کدام‌یک از تغییرات زیست‌محیطی زیر بیشتر احتمال دارد باعث کاهش جمعیت علف هرز دِریایی در یک منطقه شود؟,"['طوفانی که چندین هفته طول بکشد', 'خشکسالی که دوازده ماه به طول بیانجامد', 'دماهای غیرعادی پایین در ماه ژوئیه', 'دماهای غیرعادی بالا در ماه ژانویه']",B,خشکسالی طولانی منابع آب,B,0.5327497720718384,B,0.990359902381897,True,True,True,True,[0.32439375 0.5327498  0.00762901 0.13522744],[7.6207966e-03 9.9035990e-01 5.1860168e-04 1.5006239e-03]
819,یک روباه صاحب فرزندی شد که حس شنوایی بهتری نسبت به بیشتر روباه‌ها داشت. چگونه این تغییر کوچک می‌تواند به احتمال زیاد منجر به نوه‌هایی شود که با روباه اصلی متفاوت باشند؟,"['روباه\u200cهایی که حس شنوایی بهتری دارند ممکن است بیشتر از سایر روباه\u200cها جهش یابند.', 'روباه\u200cهایی که حس شنوایی بهتری دارند ممکن است بیشتر شکار شوند.', 'با گذشت زمان، نوه\u200cهای این روباه ممکن است بهتر از سایر روباه\u200cها شکار کنند و طعمه را بشنوند.', 'با گذشت زمان، نوه\u200cهای این روباه ممکن است منقرض شوند.']",C,بهبود شنوایی شانس ب,A,0.9135318994522095,A,0.931604266166687,False,False,False,False,[0.9135319  0.04557099 0.01650472 0.02439239],[0.93160427 0.05920753 0.00624043 0.00294777]
820,کدام لایه‌های زمین عمدتاً از مادهٔ جامد تشکیل شده‌اند؟,"['هستهٔ داخلی و هستهٔ خارجی', 'پوسته و هستهٔ داخلی', 'پوسته و گوشته', 'گوشته و هستهٔ خارجی']",B,هسته داخلی و پوسته جامد,A,0.8330290913581848,A,0.6061704754829407,False,False,False,False,[0.8330291  0.14461745 0.00262815 0.01972535],[0.6061705  0.36909994 0.00406842 0.02066115]
821,چهار دانش‌آموز جرم کلی محصولات را با جرم کلی واکنش‌دهنده‌ها پس از انجام سه بار آزمایش یک واکنش شیمیایی مقایسه کردند. هر دانش‌آموز نتیجه‌گیری کرد که جرم کلی محصولات کمی کمتر از جرم کلی واکنش‌دهنده‌ها بود. هر دانش‌آموز توضیح متفاوتی به شرح زیر ارائه داد. دانش‌آموز ۱: این واکنش بخشی از جرم واکنش‌دهنده را به انرژی تبدیل کرد. دانش‌آموز ۲: واکنش شیمیایی گازی تولید کرد که فرار کرد. دانش‌آموز ۳: برخی از اندازه‌گیری‌های جرم با دقت کافی انجام نشده بود. دانش‌آموز ۴: گرمای آزاد شده در حین واکنش باعث افزایش حجم محصولات شد. کدامیک از دانش‌آموزان توضیحات منطقی‌تری ارائه دادند؟,"['دانش\u200cآموزان ۱ و ۳', 'دانش\u200cآموزان ۱ و ۴', 'دانش\u200cآموزان ۲ و ۳', 'دانش\u200cآموزان ۲ و ۴']",C,توضیحات دانش‌آموز ۲ و,B,0.4474391043186188,D,0.7101336717605591,False,False,False,False,[0.3087237  0.4474391  0.00340292 0.24043426],[0.26124358 0.01696374 0.011659   0.7101337 ]
822,کدام مکان در زمین در تاریخ ۲۲ دسامبر کمترین شدت نور خورشید را دارد؟,"['خط استوا', 'فلوریدا', 'مین', 'قطب شمال']",D,در ۲۲ دسامبر، قطب,D,0.5629698634147644,A,0.7602056860923767,True,False,False,False,[0.38541466 0.04603122 0.00558422 0.56296986],[0.7602057  0.04255411 0.00652588 0.19071431]
823,هنگامی که اولین فضانوردان آمریکایی در حال برنامه‌ریزی برای راه رفتن بر سطح ماه بودند، می‌دانستند که جاذبه بر روی ماه کمتر از جاذبه بر روی زمین است. با این اطلاعات، فضانوردان چه چیزی را متفاوت‌ترین در ماه تصور می‌کردند؟,"['جرم آنها', 'قد آنها', 'وزن آنها', 'حجم آنها']",C,وزن فضانوردان در ماه,C,0.9889033436775208,C,0.993014931678772,True,True,True,True,[9.5912805e-03 6.1315007e-04 9.8890334e-01 8.9212804e-04],[6.6908821e-03 2.1507805e-04 9.9301493e-01 7.9122794e-05]
824,تغییری در چگالی هوا می‌تواند منجر به بروز نسیم شود. کدامیک از نمودارها بهترین نشان‌دهنده یک سری از انتقال‌های انرژی است که با خورشید آغاز شده و به بروز نسیم می‌انجامد؟,"['تابش → هدایتی → نسیم', 'تابش → هدایتی → جابه\u200cجایی → نسیم', 'جابه\u200cجایی → تابش → نسیم', 'جابه\u200cجایی → هدایتی → تابش → نسیم']",B,نسیم از تابش، هدایت و جابه,A,0.9221887588500977,A,0.6501902937889099,False,False,False,False,[9.2218876e-01 7.5550161e-02 4.5631215e-04 1.8047496e-03],[0.6501903  0.3480218  0.00081039 0.00097752]
825,کیسی چندین حیوان دریایی مشابه را به یک صخره مصنوعی در خلیج مکزیک متصل یافته است. کدام ویژگی این حیوانات را به عنوان نرم‌تنان شناسایی می‌کند؟,"['مغز', 'پوزه\u200cها', 'پای عضلانی', 'پوسته سخت خارجی']",C,پای عضلانی ویژگی متم,B,0.6396018862724304,C,0.9754864573478699,False,True,True,True,[0.18253459 0.6396019  0.11071283 0.06715073],[0.00837393 0.012184   0.97548646 0.00395557]
826,کدام منبع در هنگام استفاده بیشترین آلودگی را ایجاد می‌کند؟,"['خورشیدی', 'زغال\u200cسنگ', 'بادی', 'آب']",B,زغال‌سنگ بیشترین آلودگی,B,0.7854831218719482,B,0.9920467138290405,True,True,True,True,[0.19782695 0.7854831  0.00247089 0.01421902],[7.5154258e-03 9.9204671e-01 1.4652748e-04 2.9140469e-04]
827,چه چیزی هم دره‌ها و هم دره‌های عمیق را شکل می‌دهد؟,"['یخچال\u200cهای طبیعی', 'رودخانه\u200cها', 'باد', 'جزر و مد']",B,رودخانه‌ها با فرسایش,A,0.6690558791160583,B,0.6273760199546814,False,True,True,True,[0.6690559  0.10180458 0.03745181 0.19168772],[0.23079875 0.627376   0.00292811 0.13889714]
828,پزشکان تعیین کرده‌اند که هر یک از این عوامل می‌تواند باعث بیماری قلبی در انسان‌ها شود به جز,"['ژن\u200cهایی که نقص\u200cهای قلبی را کد می\u200cکنند.', 'عفونت\u200cهایی که به عضله قلب آسیب می\u200cزنند.', 'بیماری\u200cهای دیگر که باعث فرسودگی قلب می\u200cشوند.', 'ورزش شدید که ضربان قلب را افزایش می\u200cدهد.']",D,ورزش شدید عامل خطر بیماری قلب,A,0.4783872365951538,A,0.5428968071937561,False,False,False,False,[0.47838724 0.25606224 0.0395764  0.22597413],[0.5428968  0.08325592 0.04456368 0.32928357]
829,برای یک پروژه کلاسی، دانش‌آموزان درجه حرارت‌های روزانه ماه گذشته را از فارنهایت به سلسیوس تبدیل کردند. بهترین و واضح‌ترین روش برای ارائه اطلاعات برای دانش‌آموزان چیست؟,"['جدول', 'فرمول', 'نمودار دایره\u200cای', 'نمودار خطی']",A,جدول بهترین روش برای نمایش مق,A,0.9116074442863464,A,0.9014757871627808,True,True,True,False,[9.1160744e-01 3.2781519e-03 5.6965736e-04 8.4544644e-02],[9.014758e-01 2.869200e-03 6.402050e-04 9.501485e-02]
830,شهری می‌خواهد در نزدیکی خود سد جدیدی بسازد تا منابع آبی خود را افزایش دهد. مهم‌ترین سوالی که باید درباره تأثیرات محیط‌زیستی ساخت سد پرسیده شود چیست؟,"['چقدر زمان خواهد برد تا ساخته شود؟', 'چقدر بتن نیاز است؟', 'چگونه از دریاچه برای تفریح استفاده خواهد شد؟', 'سد چگونه بر جمعیت ماهیان تأثیر خواهد گذاشت؟']",D,تأثیر سد بر جمعیت ماه,D,0.9354776740074158,D,0.9866431951522827,True,True,True,True,[6.0213294e-02 3.8493071e-03 4.5973420e-04 9.3547767e-01],[1.2275307e-02 8.8922027e-04 1.9230737e-04 9.8664320e-01]
831,کدام عوامل می‌توانند بیشترین تأثیر را بر سلامت یک سیستم رودخانه‌ای داشته باشند؟,"['نوع خاک و شوری', 'سطح نیترات و کدورت', 'مصرف انسانی و pH', 'بلایای طبیعی و تغییرات جزر و مد']",B,نیترات و کدورت بر سلامت رود,D,0.6670002937316895,B,0.993355393409729,False,True,True,True,[0.19184673 0.07057647 0.07057647 0.6670003 ],[4.0516951e-03 9.9335539e-01 9.0405543e-04 1.6889978e-03]
832,یک تفاوت مهم بین موجودات زنده و غیرزنده این است که تنها موجودات زنده دارای هستند,"['ترکیبات', 'عناصر', 'مولکول\u200cها', 'سلول\u200cها']",D,تنها موجودات زنده دارای,D,0.9220080375671387,D,0.9370130896568298,True,True,True,True,[0.02437947 0.05161134 0.00200119 0.92200804],[0.017246   0.03650977 0.00923112 0.9370131 ]
833,کدام ویژگی از یک گربه‌ بچه یک صفت اکتسابی است که به دلیل تأثیرات محیطی به‌دست آمده‌است؟,"['تمیز کردن گوش\u200cهایش', 'خوابیدن روی صندلی', 'تیز کردن چنگال\u200cهایش', 'میاو کردن وقتی که گرسنه است']",C,خوابیدن روی صندلی,A,0.7424097061157227,B,0.9957917928695679,False,False,False,False,[0.7424097  0.07886312 0.08936363 0.08936363],[3.6124911e-03 9.9579179e-01 3.2567597e-04 2.6999484e-04]
834,دانشجویی در حیاط جلو خانه‌اش درختچه‌های گل سرخ می‌کارد. این دانشجو غالباً در حال کشیدن علف‌های هرز از پای درختچه‌های گل سرخ دیده می‌شود. محتمل‌ترین دلیل برای کشیدن علف‌های هرز چیست؟,"['علف\u200cهای هرز کودهایی به خاک اضافه می\u200cکنند.', 'علف\u200cهای هرز از مواد مغذی\u200cای که گل\u200cها به آنها نیاز دارند، استفاده می\u200cکنند.', 'علف\u200cهای هرز باکتری\u200cهای خاک را افزایش می\u200cدهند.', 'علف\u200cهای هرز اکسیژن بیشتری مصرف می\u200cکنند.']",B,علف‌های هرز مواد مغ,A,0.6241004467010498,B,0.9138959646224976,False,True,True,True,[0.62410045 0.33536434 0.03507207 0.00546318],[8.5005574e-02 9.1389596e-01 9.4432652e-04 1.5415707e-04]
835,یک اوپوسوم ماده می‌تواند ۵-۱۵ فرزند به دنیا بیاورد. چه چیزی با زاد و ولد بیشتر افزایش می‌یابد؟,"['نرخ بلوغ آنها', 'تعداد منابع غذایی قابل اعتماد', 'مقدار مراقبت مادری برای هر فرزند', 'احتمال زنده ماندن و تولید مثل برخی از آنها']",D,احتمال زنده ماندن,C,0.8427204489707947,C,0.6370238661766052,False,False,False,False,[0.13024898 0.01351531 0.84272045 0.01351531],[0.05925245 0.00281492 0.63702387 0.30090877]
836,کدام عمل بیشتر به دانشمندان در یافتن درمان‌هایی برای برخی بیماری‌ها کمک کرده است؟,"['خرید تجهیزات جدید', 'یادگیری درباره باکتری\u200cها', 'یافتن مواد شیمیایی در گیاهان', 'اجتناب از حیوانات سمی']",B,یادگیری درباره باکت,C,0.9542707800865173,B,0.9964960217475891,False,True,True,True,[0.02266253 0.01999962 0.9542708  0.00306704],[1.9312190e-03 9.9649602e-01 1.3273061e-03 2.4552696e-04]
837,کدام سیستم دارای لایه‌هایی از بافت ماهیچه‌ای صاف است که برای حرکت مواد مغذی و زائدات جامد و مایع در بدن منقبض می‌شود؟,"['تنفسی', 'اسکلیتی', 'درون\u200cریز', 'گوارشی']",D,سیستم گوارش مواد را,B,0.7997236847877502,D,0.8874476552009583,False,True,True,True,[0.05092531 0.7997237  0.08396164 0.06538939],[0.01108438 0.0831929  0.01827506 0.88744766]
838,دانشمندان ادعا می‌کنند که قاره‌های آمریکای جنوبی و آفریقا روزگاری یک تودهٔ زمینی واحد بوده‌اند. تمامی مشاهدات زیر از این ادعا حمایت می‌کنند به جز,"['کوه\u200cهای موجود در این قاره\u200cها دارای سنگ\u200cهای مشابه با سن یکسان هستند.', 'این قاره\u200cها به\u200cگونه\u200cای به هم متصل می\u200cشوند که مانند قطعات یک پازل به نظر می\u200cرسند.', 'ماهی\u200cهای مشابهی در اقیانوس\u200cهای اطراف سواحل این قاره\u200cها زندگی می\u200cکنند.', 'از این قاره\u200cها فسیل\u200cهای مشابهی پیدا شده است.']",C,ماهی‌های مشابه دلیل کافی نیستند.,B,0.75677889585495,A,0.559124231338501,False,False,False,False,[0.19209257 0.7567789  0.01800753 0.03312092],[0.55912423 0.26411158 0.12475748 0.05200666]
839,کدام یک بهترین توصیف‌گر سرعت یک توپ است که به طور مستقیم به سمت بالا پرتاب شده و مجدداً به زمین می‌افتد؟,"['توپ با سرعتی ثابت به سمت بالا می\u200cرود، متوقف می\u200cشود، سپس با سرعتی ثابت به سمت پایین می\u200cآید.', 'توپ با سرعتی ثابت به سمت بالا می\u200cرود، متوقف می\u200cشود و در حین سقوط سرعتش افزایش می\u200cیابد.', 'توپ در حین صعود به آرامی و آرامتر می\u200cشود، متوقف می\u200cشود و سپس در حین سقوط سرعتش سریعتر و سریعتر می\u200cشود.', 'توپ در حین صعود به آرامی و آرامتر می\u200cشود، متوقف می\u200cشود و سپس با سرعتی ثابت به سمت پایین می\u200cآید.']",C,توپ در صعود آرام‌تر می‌شود و,B,0.6671336889266968,C,0.46849891543388367,False,True,True,True,[0.10190941 0.6671337  0.11547848 0.11547848],[0.10372273 0.36486733 0.46849892 0.06291102]
840,کدام رویداد جوی معمولاً شامل بارش های سنگین، وزش بادهای شدید و دماهای سطحی زیر ۰ درجه سانتیگراد است؟,"['برف سنگین', 'طوفان', 'طوفان رعد و برق', 'تورنادو']",A,برف‌باد شامل بارش سنگین بر,B,0.8032545447349548,A,0.5875377058982849,False,True,True,True,[0.03529254 0.80325454 0.1581702  0.00328272],[0.5875377  0.21783827 0.1922416  0.00238245]
841,پرندگانی که در حین رشد تغذیه مناسب دریافت نمی‌کنند، به عنوان پرندگان بالغ کمتر آواز می‌خوانند و مدت زمان کمتری آواز می‌زنند. کدامیک از موارد زیر بهترین توصیف‌کننده‌ی پیامد استرس تغذیه‌ای در این پرندگان آوازخوان است؟,"['احتمال کمتری دارند که از شکارچیان جلوگیری کنند.', 'احتمال کمتری دارند که مکان\u200cهای لانه\u200cگذاری خوبی بیابند.', 'احتمال کمتری دارند که منابع غذایی مناسب پیدا کنند.', 'احتمال کمتری دارند که آزادانه جفتی پیدا کنند و ژن\u200cهای خود را منتقل کنند.']",D,کاهش آواز، شانس جذب ج,B,0.4329064190387726,B,0.7939671874046326,False,False,False,False,[0.33583343 0.43290642 0.02756689 0.20369329],[0.07442967 0.7939672  0.00888936 0.12271378]
842,فلیشیا مشاهده کرد که دماهای هوا در برخی از فصل‌ها خنک‌تر و ساعات روشنایی کمتر است. کدام یک از موارد زیر به این تغییرات فصلی کمک می‌کند؟,"['زمین در محور خود می\u200cچرخد.', 'زمین به دور خورشید می\u200cچرخد.', 'خورشید در زمستان انرژی کمتری دارد.', 'خورشید در زمستان از زمین دورتر می\u200cشود.']",B,تغییرات فصلی به,A,0.9697347283363342,A,0.529119610786438,False,False,False,False,[9.6973473e-01 2.5716677e-02 6.0479832e-04 3.9437800e-03],[0.5291196  0.46694642 0.00115744 0.00277656]
843,دانشمندان در حال جمع آوری نمونه هایی از رسوبات بستر در خلیج بیسکین هستند. نتایج آزمایش نشان می دهد که شوری در خلیج در حال افزایش است. کدام تأثیر انسانی ممکن است به این تغییرات محیطی منجر شده باشد؟,"['تأسیس خلیج به عنوان یک پارک ملی در سال ۱۹۸۰', 'پیدا کردن کشتی های غرق شده در کف خلیج', 'جمع آوری موجودات دریایی از قعر خلیج', 'توسعه نیروگاه ها در沿 ساحل خلیج']",D,توسعه نیروگاه‌ها باعث افزایش,D,0.6340998411178589,D,0.9846640229225159,True,True,True,True,[6.7095213e-02 2.9835981e-01 4.4507504e-04 6.3409984e-01],[6.686650e-03 8.585828e-03 6.353674e-05 9.846640e-01]
844,کریس یک لیوان آب را بر روی لبه ی پنجره گذاشت. وقتی چند روز بعد به لیوان نگاه کرد، مقداری از آب تبخیر شده بود. کدام یک از موارد زیر بهترین توصیف را از آنچه که برای ذرات آب تبخیر شده اتفاق افتاد ارائه می‌دهد؟,"['آنها بزرگتر شدند.', 'آنها در هوا پخش شدند.', 'آنها توسط لیوان جذب شدند.', 'آنها از لیوان به هوا منتقل شدند.']",B,مولکول‌های آب به گ,D,0.5484820008277893,B,0.5868639945983887,False,True,True,True,[0.20177525 0.22864132 0.02110146 0.548482  ],[0.09070438 0.586864   0.00830602 0.3141257 ]
845,برخی از غذاهایی که انسان‌ها می‌خورند، مانند ذرت و نخود فرنگی، در واقع دانه‌هایی از گیاهان هستند. بهترین توصیف از نقش انسان‌ها در یک شبکه غذایی شامل این گیاهان چیست؟,"['مصرف\u200cکننده', 'پسماندساز', 'تولیدکننده', 'لاشخور']",A,انسان‌ها در زنجیره غذایی مصرف‌کن,A,0.9857051372528076,A,0.9975075721740723,True,True,True,True,[0.98570514 0.00756648 0.00357415 0.00315418],[9.97507572e-01 2.20991718e-03 1.06640175e-04 1.75819921e-04]
846,مارهای موش، Elaphe obsoleta، گونه‌ای هستند که از جمعیت‌های متعدد و متمایز در مناطق مختلف تشکیل شده‌اند. هر یک از این جمعیت‌ها نشانه‌ها و رنگ‌های متفاوتی دارند. مارهای موش احتمالاً در کجا خاکستری خواهند بود؟,"['در یک جنگل', 'در یک باتلاق', 'در یک گودال شن', 'در یک مزرعه ذرت']",C,در گودال‌های سنگریزه,A,0.3858504891395569,C,0.9553031921386719,False,True,True,True,[0.3858505 0.2065309 0.3858505 0.0217682],[3.7331641e-02 6.4872666e-03 9.5530319e-01 8.7795604e-04]
847,دانش‌آموزان هنگام مشاهده خورشید باید چه احتیاطی را رعایت کنند؟,"['فقط از تجهیزات جدید استفاده کنید.', 'از تلسکوپ بسیار قوی استفاده کنید.', 'تصویر را بر روی یک قطعه مقوا پروژکت کنید.', 'فقط در صبح به خورشید نگاه کنید.']",C,پروژکت کردن تصویر ای,C,0.6001424193382263,C,0.9342091679573059,True,True,True,True,[0.22251166 0.07223896 0.6001424  0.10510706],[0.0463302  0.00912296 0.93420917 0.01033767]
848,یک قطره رنگ خوراکی قرمز به یک کاسه آب اضافه می‌شود. چند دقیقه بعد، تمام آب قرمز می‌شود. کدام یک از این موارد تغییراتی که اتفاق افتاده را توصیف می‌کند؟,"['فرسایش', 'اسمز', 'انتشار', 'انتقال خون']",C,انتشار مولکول‌ها در آب,A,0.5526165962219238,C,0.768808901309967,False,True,True,True,[0.5526166  0.14027022 0.01016114 0.29695204],[0.13464677 0.09254129 0.7688089  0.00400294]
849,در مقایسه با وسایل نقلیه با اندازه مشابه که از سوخت بنزینی استفاده می‌کنند، وسایل نقلیه هیبریدی برقی-بنزینی به طور اصلی طراحی شده‌اند تا,"['اسب بخار بیشتری تولید کنند.', 'انتشار گازهای گلخانه\u200cای را حذف کنند.', 'به طور مستقل از سوخت\u200cهای فسیلی عمل کنند.', 'مصرف سوخت بهتری ارائه دهند.']",D,برای بهبود مصرف سوخت طراحی شده‌اند,B,0.9820703268051147,D,0.8710428476333618,False,True,True,True,[0.00351777 0.9820703  0.00213363 0.01227822],[0.04336667 0.08101961 0.00457081 0.87104285]
