Passage,Question,Original Answer,Predicted Answer,Option 1,Option 2,Option 3,Option 4
شوماخر که سال 2006 پس از هفت بار برد در مسابقات قهرمانی فرمول 1 کناره‌گیری کرد، قرار بود جای فلیپه ماسای مجروح حضور یابد. این راننده برزیلی پس از تصادفی که طی مسابقات Grand Prix مجارستان 2009 رخ داد، آسیب شدیدی به سرش وارد شد. ماسا برای حداقل باقی فصل 2009 در بین نخواهد بود.,شوماخر چه زمانی کناره‌گیری کرد؟,2,"<answer>2</answer>

<explanation>
برای پاسخ به این سوال، باید به متن توجه کنیم. در متن گفته شده است که شوماخر در سال 2006 پس از هفت بار برد در مسابقات قهرمانی فرمول 1 کناره‌گیری کرد. بنابراین، شوماخر در سال 2006 کناره‌گیری کرد، نه پس از تصادف فیلیپه ماسا در سال 2009، نه پس از جانشینی فیلیپه ماسا، و نه پس از پایان فصل 2009. بلکه پس از بردن در هفتمین مسابقه قهرمانی در سال 2006 کناره‌گیری کرد.
</explanation>

<highlight>
شوماخر که سال 2006 پس از هفت بار برد در مسابقات قهرمانی فرمول 1 کناره‌گیری کرد
</highlight>

<keywords>[""شوماخر"", ""کناره‌گیری"", ""سال 2006"", ""هفتمین مسابقه قهرمانی"", ""فیلیپه ماسا""]</keywords>",پس از تصادف فیلیپه ماسا,پس از بردن در هفتمین مسابقه قهرمانی,پس از جانشینی فیلیپه ماسا,پس از پایان فصل 2009
شوماخر که سال 2006 پس از هفت بار برد در مسابقات قهرمانی فرمول 1 کناره‌گیری کرد، قرار بود جای فلیپه ماسای مجروح حضور یابد. این راننده برزیلی پس از تصادفی که طی مسابقات Grand Prix مجارستان 2009 رخ داد، آسیب شدیدی به سرش وارد شد. ماسا برای حداقل باقی فصل 2009 در بین نخواهد بود.,ماسا چه زمانی زخمی شد؟,1,"<answer>1</answer>

<explanation>
برای پاسخ به این سوال، باید به متن توجه کنیم. در متن گفته شده است که ماسا پس از تصادفی که طی مسابقات Grand Prix مجارستان 2009 رخ داد، آسیب شدیدی به سرش وارد شد. از این جمله می‌توانیم بفهمیم که ماسا در طول مسابقات Grand Prix مجارستان 2009 زخمی شد. بنابراین، گزینه صحیح 1 است.
</explanation>

<highlight>
ماسا پس از تصادفی که طی مسابقات Grand Prix مجارستان 2009 رخ داد، آسیب شدیدی به سرش وارد شد.
</highlight>

<keywords>['ماسا', 'Grand Prix', 'مجارستان', '۲۰۰۹', 'زخمی']</keywords>",در طول Grand Prix,پس از بردن در مسابقه قهرمانی فرمول 1,قبل از کناره‌گیری شوماخر,قبل از فصل 2009
تابحال AOL توانسته است به‌خاطر کاربرد گسترده در ایالات متحده، بازار پیام‌رسان‌های فوری را با سرعت مورد نظر خود توسعه دهد و به جلو ببرد. با این ترتیبات صورت‌گرفته، این آزادی ممکن است پایان پذیرد. تعداد کاربران یاهو و خدمات مایکروسافت باهم، با تعداد مشتریان AOL رقابت خواهد کرد.,مطابق با متن، این ترتیبات چطور بر AOL تأثیر خواهد گذاشت؟,3,"<answer>1</answer>

<explanation>
بر اساس متن، با توجه به اینکه تعداد کاربران یاهو و خدمات مایکروسافت باهم، با تعداد مشتریان AOL رقابت خواهد کرد، می‌توان انتظار داشت که تعداد کاربران AOL احتمالاً افزایش خواهد یافت. زیرا رقابت در بازار پیام‌رسان‌های فوری باعث می‌شود که شرکت‌ها برای جذب بیشتر کاربران تلاش کنند و در نتیجه تعداد کاربران احتمالاً افزایش یابد.

همچنین متن می‌گوید که تا بحال AOL توانسته است به‌خاطر کاربرد گسترده در ایالات متحده، بازار پیام‌رسان‌های فوری را با سرعت مورد نظر خود توسعه دهد و به جلو ببرد. این نشان می‌دهد که AOL در حال حاضر در بازار پیام‌رسان‌های فوری دارای موقعیت خوبی است و با رقابت با یاهو و مایکروسافت، می‌تواند تعداد کاربران خود را افزایش دهد.

بنابراین، با توجه به متن، می‌توان گفت که این ترتیبات باعث افزایش تعداد کاربران AOL خواهد شد.</explanation>

<highlight>با این ترتیبات صورت‌گرفته، این آزادی ممکن است پایان پذیرد. تعداد کاربران یاهو و خدمات مایکروسافت باهم، با تعداد مشتریان AOL رقابت خواهد کرد.</highlight>

<keywords>['AOL', 'یاهو', 'مایکروسافت', 'بازار پیام‌رسان‌های فوری', 'رقابت', 'تعداد کاربران']</keywords>",تعداد کاربران AOL احتمالاً افزایش خواهد یافت ,AOL تنها شرکتی خواهد بود که بازار IM را توسعه داده است,کاربران Yahoo و Microsoft با تعداد کاربران AOL رقابت خواهند کرد ,AOL دیگر در ایالات متحده استفاده نخواهد شد
تابحال AOL توانسته است به‌خاطر کاربرد گسترده در ایالات متحده، بازار پیام‌رسان‌های فوری را با سرعت مورد نظر خود توسعه دهد و به جلو ببرد. با این ترتیبات صورت‌گرفته، این آزادی ممکن است پایان پذیرد. تعداد کاربران یاهو و خدمات مایکروسافت باهم، با تعداد مشتریان AOL رقابت خواهد کرد.,کدام‌یک از موارد زیر ممکن است پس از ترتیبات جدید خاتمه یابد؟,3,"<answer>3</answer>

<explanation>
با توجه به متن، می‌توان فهمید که AOL توانسته است بازار پیام‌رسان‌های فوری را با سرعت مورد نظر خود توسعه دهد و به جلو ببرد. اما با این ترتیبات صورت‌گرفته، این آزادی ممکن است پایان پذیرد. این جمله نشان می‌دهد که آزادی AOL برای توسعه بازار با سرعت مورد نظر خود ممکن است پس از ترتیبات جدید خاتمه یابد. زیرا با رقابت تعداد کاربران یاهو و خدمات مایکروسافت با تعداد مشتریان AOL، آزادی AOL برای توسعه بازار محدود خواهد شد.

</explanation>

<highlight>
با این ترتیبات صورت‌گرفته، این آزادی ممکن است پایان پذیرد.
</highlight>

<keywords>[""AOL"", ""بازار پیام‌رسان‌های فوری"", ""یاهو"", ""مایکروسافت"", ""رقابت"", ""آزادی""]</keywords>",توسعه گسترده اینترنت در ایالات متحده,استفاده از بازار IM,آزادی AOL برای توسعه بازار با سرعت موردنظر خود,شریک شدن Yahoo و Microsoft
صبح دیروز یک خودروی بمب‌گذاری شده در مرکز پلیس شهر قاضی عنتب ترکیه منفجر شد و منجر به کشته شدن دو افسر پلیس و زخمی شدن بیش از بیست نفر دیگر شد. دفتر فرماندار گفت که نوزده نفر از افراد مجروح از افسران پلیس بودند. پلیس گفت این گمان وجود دارد که ستیزه‌جویان داعش (ISIL) مسئول این حمله باشند.,چند نفر از افرادی که در حمله کشته شدند افسران پلیس نبودند؟,3,"<answer>2</answer>

<explanation>
برای پاسخ به این سوال، باید تعداد افرادی که در حمله کشته شدند را بدانیم. با توجه به متن، دو افسر پلیس کشته شدند. سپس باید تعداد افرادی که کشته نشده‌اند اما مجروح شده‌اند را حساب کنیم. از متن می‌خوانیم که نوزده نفر از افراد مجروح از افسران پلیس بودند. این به معنی آن است که یک نفر از افراد مجروح غیر از افسران پلیس بود. بنابراین، تعداد افرادی که در حمله کشته شدند و افسران پلیس نبودند، دو نفر است.
</explanation>

<highlight>
دو افسر پلیس کشته شدند. نوزده نفر از افراد مجروح از افسران پلیس بودند.
</highlight>

<keywords>[""خودروی بمب‌گذاری شده"", ""مرکز پلیس"", ""قاضی عنتب"", ""ترکیه"", ""افسران پلیس"", ""مجروح"", ""داعش""]</keywords>",19,2,0,20
صبح دیروز یک خودروی بمب‌گذاری شده در مرکز پلیس شهر قاضی عنتب ترکیه منفجر شد و منجر به کشته شدن دو افسر پلیس و زخمی شدن بیش از بیست نفر دیگر شد. دفتر فرماندار گفت که نوزده نفر از افراد مجروح از افسران پلیس بودند. پلیس گفت این گمان وجود دارد که ستیزه‌جویان داعش (ISIL) مسئول این حمله باشند.,چه‌کسی متهم مظنون در حمله را گزارش داد؟,1,"<answer>1</answer>

<explanation>
با توجه به متن، پلیس گفت که گمان وجود دارد که ستیزه‌جویان داعش (ISIL) مسئول این حمله باشند. این جمله نشان می‌دهد که پلیس متهم مظنون در حمله را گزارش داده است. در واقع، پلیس با اعلام این گمان، به طور ضمنی متهم مظنون در حمله را معرفی کرده است.
</explanation>

<highlight>
پلیس گفت این گمان وجود دارد که ستیزه‌جویان داعش (ISIL) مسئول این حمله باشند.
</highlight>

<keywords>['پلیس', 'گمان', 'ستیزه‌جویان', 'داعش', 'حمله']</keywords>",پلیس,دفتر فرماندار,گزارشگرها,محلی‌های قاضی عنتب
میت رومنی، فرماندار سابق ماساچوست، روز سه‌شنبه با کسب بیش از 46 درصد از آرا، در انتخابات اصلی ریاست جمهوری حذب جمهوری‌خواه فلوریدا پیروز شد. سخنگوی سابق مجلس نمایندگان ایالات متحده، نوت گینگریچ، با 32 درصد آرا دوم شد. فلوریدا در جایگاه یک ایالت همیشه برنده، تمام پنجاه نماینده خود را به رامنی اعطا کرد و پیشتازی او را به عنوان کاندیدای حزب جمهوری‌خواه حفظ کرد.,به‌دلیل وضعیت فلوریدا به‌عنوان یک ایالت همیشه برنده، به میت رومنی چه چیز جایزه داده شد؟,3,"<answer>2</answer>

<explanation>
با توجه به متن، میت رومنی در انتخابات اصلی ریاست جمهوری حزب جمهوری‌خواه فلوریدا پیروز شد. فلوریدا به‌عنوان یک ایالت همیشه برنده، تمام پنجاه نماینده خود را به رامنی اعطا کرد. این بدان معنی است که رومنی به‌عنوان کاندیدای حزب جمهوری‌خواه حفظ شد. بنابراین، به‌دلیل وضعیت فلوریدا به‌عنوان یک ایالت همیشه برنده، نامزدی در حزب جمهوری‌خواه به میت رومنی داده شد.

</explanation>

<highlight>
فلوریدا در جایگاه یک ایالت همیشه برنده، تمام پنجاه نماینده خود را به رامنی اعطا کرد و پیشتازی او را به عنوان کاندیدای حزب جمهوری‌خواه حفظ کرد.
</highlight>

<keywords>['فلوریدا', 'ایالت همیشه برنده', 'میت رومنی', 'نامزدی', 'حزب جمهوری‌خواه']</keywords>",نمایندگی 32 ایالت,نامزدی در حزب جمهوری‌خواه,نماینده‌های تمام ایالت‌ها,46 درصد آراء
میت رومنی، فرماندار سابق ماساچوست، روز سه‌شنبه با کسب بیش از 46 درصد از آرا، در انتخابات اصلی ریاست جمهوری حذب جمهوری‌خواه فلوریدا پیروز شد. سخنگوی سابق مجلس نمایندگان ایالات متحده، نوت گینگریچ، با 32 درصد آرا دوم شد. فلوریدا در جایگاه یک ایالت همیشه برنده، تمام پنجاه نماینده خود را به رامنی اعطا کرد و پیشتازی او را به عنوان کاندیدای حزب جمهوری‌خواه حفظ کرد.,مطابق متن، گینگریچ چند درصد از آراء را در انتخابات اصلی کسب کرد؟,2,"<answer>2</answer>

<explanation>
برای پاسخ به این سوال، باید به متن توجه کنیم. در متن گفته شده است که «سخنگوی سابق مجلس نمایندگان ایالات متحده، نوت گینگریچ، با 32 درصد آرا دوم شد». این جمله مستقیماً به ما می‌گوید که گینگریچ در انتخابات اصلی چه درصدی از آرا را کسب کرده است. بنابراین، پاسخ صحیح گزینه ۲ است.
</explanation>

<highlight>سخنگوی سابق مجلس نمایندگان ایالات متحده، نوت گینگریچ، با 32 درصد آرا دوم شد.</highlight>

<keywords>['گینگریچ', 'انتخابات اصلی', 'درصد آرا', 'ریاست جمهوری', 'فلوریدا']</keywords>",50 درصد,32 درصد,46 درصد,35 درصد
رئیس اسبق مجلس نمایندگان، نوت گینگریچ، ریک پری، فرماندار تگزاس و میشل باکمن، نماینده زن کنگره به ترتیب در مکان‌های چهارم، پنجم و ششم قرار گرفتند. پس از منتشر شدن نتایج،‌ «گینگریچ» «سنتوروم»‌ را مورد تمجید قرار داد ولی کلمات تندی برای «رامنی»‌ بکار برد که به نمایندگی از او تبلیغات انتخاباتی در آیووا علیه «گینگریچ» را روی آنتن برد. پری بیان کرد که «برای ارزیابی نتایج رایزنی امشب به تگزاس می‌روم و ببینم راهی رو به جلو برایم در این مسابقه وجود دارد یا خیر»، ولی بعدها گفت که او در این مسابقه می‌ماند و در انتخابات مقدماتی کارولینای جنوبی در 21 ژانویه رقابت خواهد کرد. باخمن، که در ماه آگوست برنده نظرسنجی آمس استراو شد، تصمیم گرفت کمپین خود را خاتمه دهد.,مطابق با متن، چه کسی پس از نتایج انجمن حزبی برای نامزدی انتخابات ادامه نداد؟,2,"<answer>2</answer>

<explanation>
برای پاسخ به این سوال، باید به متن توجه کنیم. در متن گفته شده است که «باخمن، که در ماه آگوست برنده نظرسنجی آمس استراو شد، تصمیم گرفت کمپین خود را خاتمه دهد». این جمله نشان می‌دهد که میشل باخمن پس از نتایج انجمن حزبی تصمیم گرفت که از رقابت برای نامزدی انتخابات کنار بکشد. در حالی که سایر نامزدها همچنان در رقابت باقی مانده‌اند. بنابراین، پاسخ صحیح گزینه ۲، باخمن است.
</explanation>

<highlight>
«باخمن، که در ماه آگوست برنده نظرسنجی آمس استراو شد، تصمیم گرفت کمپین خود را خاتمه دهد».
</highlight>

<keywords>['باخمن', 'کمپین', 'خاتمه', 'نظرسنجی', 'آمس استراو']</keywords>",گینگریچ,باکمن,پری ,رومنی
رئیس اسبق مجلس نمایندگان، نوت گینگریچ، ریک پری، فرماندار تگزاس و میشل باکمن، نماینده زن کنگره به ترتیب در مکان‌های چهارم، پنجم و ششم قرار گرفتند. پس از منتشر شدن نتایج،‌ «گینگریچ» «سنتوروم»‌ را مورد تمجید قرار داد ولی کلمات تندی برای «رامنی»‌ بکار برد که به نمایندگی از او تبلیغات انتخاباتی در آیووا علیه «گینگریچ» را روی آنتن برد. پری بیان کرد که «برای ارزیابی نتایج رایزنی امشب به تگزاس می‌روم و ببینم راهی رو به جلو برایم در این مسابقه وجود دارد یا خیر»، ولی بعدها گفت که او در این مسابقه می‌ماند و در انتخابات مقدماتی کارولینای جنوبی در 21 ژانویه رقابت خواهد کرد. باخمن، که در ماه آگوست برنده نظرسنجی آمس استراو شد، تصمیم گرفت کمپین خود را خاتمه دهد.,مطابق متن، چه کسی کاندیدای دیگر را پس از نتایج انجمن حزبی مورد تمجید قرار داد؟,2,"<answer>2</answer>

<explanation>
برای پاسخ به این سوال، باید به متن توجه کنیم. در متن می‌خوانیم که «گینگریچ» «سنتوروم»‌ را مورد تمجید قرار داد. این جمله نشان می‌دهد که گینگریچ پس از نتایج انجمن حزبی، سنتوروم را تحسین کرد. بنابراین، گزینه صحیح گینگریچ است.
</explanation>

<highlight>
«گینگریچ» «سنتوروم»‌ را مورد تمجید قرار داد
</highlight>

<keywords>[""گینگریچ"", ""سنتوروم"", ""تمجید"", ""نتایج"", ""انجمن حزبی""]</keywords>",باکمن,گینگریچ,رامنی,پری
وب‌سایت این شبکه، این نمایش را به عنوان «یک نمایش رادیویی به سبک قدیمی با چرخش جدید و بیدادگرانه» توصیف کرده است! این نمایش در روزهای نخستینش فقط در سایت رادیویی اینترنتی TogiNet Radio که قدمتی دیرین دارد و بر گفتگوهای رادیویی متمرکز است به‌عنوان برنامه ویژه پخش شد. در اواخر سال 2015، TogiNet رادیو AstroNet را به عنوان ایستگاه فرعی تأسیس کرد. در این نمایش ابتدا صداپیشگان مبتدی اهل شرق تگزاس ایفای نقش می‌کردند.,تنها مکانی که نمایش قبل از 2015 پخش شد کجا بود؟,1,"<answer>1</answer>

<explanation>
برای پاسخ به این سوال، باید به متن توجه کنیم که می‌گوید این نمایش در روزهای نخستینش فقط در سایت رادیویی اینترنتی TogiNet Radio پخش شد. این جمله به ما می‌گوید که تنها مکانی که نمایش قبل از ۲۰۱۵ پخش شد، رادیو TogiNet بود. زیرا در اواخر سال ۲۰۱۵، رادیو AstroNet تأسیس شد و قبل از آن، نمایش فقط در رادیو TogiNet پخش می‌شد.

</explanation>

<highlight>
این نمایش در روزهای نخستینش فقط در سایت رادیویی اینترنتی TogiNet Radio پخش شد.
</highlight>

<keywords>[""TogiNet Radio"", ""رادیو AstroNet"", ""۲۰۱۵"", ""پخش""]</keywords>",رادیو TogiNet,تکزاس شرقی,رادیو AstroNet,ایستگاه‌های رادیو محلی
وب‌سایت این شبکه، این نمایش را به عنوان «یک نمایش رادیویی به سبک قدیمی با چرخش جدید و بیدادگرانه» توصیف کرده است! این نمایش در روزهای نخستینش فقط در سایت رادیویی اینترنتی TogiNet Radio که قدمتی دیرین دارد و بر گفتگوهای رادیویی متمرکز است به‌عنوان برنامه ویژه پخش شد. در اواخر سال 2015، TogiNet رادیو AstroNet را به عنوان ایستگاه فرعی تأسیس کرد. در این نمایش ابتدا صداپیشگان مبتدی اهل شرق تگزاس ایفای نقش می‌کردند.,ایستگاه توصیف می‌کند که نمایش چه نوع نقطه نظری دارد؟,2,"<answer>3</answer>

<explanation>
برای پاسخ به این سوال، باید به توصیف وب‌سایت این شبکه در مورد نمایش رجوع کنیم. در این توصیف آمده است که این نمایش «یک نمایش رادیویی به سبک قدیمی با چرخش جدید و بیدادگرانه» است. از این توصیف می‌توان استنباط کرد که نمایش از نقطه نظر سبک قدیمی است. این توصیف نشان می‌دهد که نمایش دارای یک رویکرد قدیمی است که با چرخش جدید و بیدادگرانه ترکیب شده است.

بنابراین، گزینه ۳ که «سبک قدیمی» است، پاسخ صحیح به این سوال است.

</explanation>

<highlight>«یک نمایش رادیویی به سبک قدیمی با چرخش جدید و بیدادگرانه»</highlight>

<keywords>['سبک قدیمی', 'چرخش جدید', 'بیدادگرانه', 'رادیویی', 'نقطه نظر']</keywords>",آماتور,فنی,سبک قدیمی,محلی
مهاجمان بمبئی روز 26 نوامبر 2008 با قایق رسیدند و در حالی که با خود نارنجک و سلاح‌های اتوماتیک آورده بودند، اهداف متعددی را نشانه رفتند، از جمله ایستگاه راه‌آهن پرازدحام Chhatrapati Shivaji Terminus و هتل مشهور تاج محل. پیشاهنگی و جمع‌آوری اطلاعات توسط دیوید هدلی به فعال کردن 10 فرد مسلح از گروه شبه نظامی پاکستان لشکر طیبه کمک کرده است. این حمله باعث تنش زیادی در روابط بین هندوستان و پاکستان شد.,دیوید هدلی چه چیز جمع‌آوری کرد که در نهایت به حمله گروه شبه‌نظامی کمک کرد؟,1,"<answer>1</answer>

<explanation>
برای پاسخ به این سوال، باید به متن توجه کنیم. در متن گفته شده است که «پیشاهنگی و جمع‌آوری اطلاعات توسط دیوید هدلی به فعال کردن 10 فرد مسلح از گروه شبه نظامی پاکستان لشکر طیبه کمک کرده است». از این جمله می‌توان استنباط کرد که دیوید هدلی اطلاعات جمع‌آوری کرده است که در نهایت به حمله گروه شبه‌نظامی کمک کرده است. بنابراین، پاسخ صحیح گزینه 1 است.
</explanation>

<highlight>
پیشاهنگی و جمع‌آوری اطلاعات توسط دیوید هدلی به فعال کردن 10 فرد مسلح از گروه شبه نظامی پاکستان لشکر طیبه کمک کرده است.
</highlight>

<keywords>['دیوید هدلی', 'جمع‌آوری اطلاعات', 'لشکر طیبه', 'حمله']</keywords>",اطلاعات,نارنجک,تفنگ‌دار,سلاح‌های خودکار
مهاجمان بمبئی روز 26 نوامبر 2008 با قایق رسیدند و در حالی که با خود نارنجک و سلاح‌های اتوماتیک آورده بودند، اهداف متعددی را نشانه رفتند، از جمله ایستگاه راه‌آهن پرازدحام Chhatrapati Shivaji Terminus و هتل مشهور تاج محل. پیشاهنگی و جمع‌آوری اطلاعات توسط دیوید هدلی به فعال کردن 10 فرد مسلح از گروه شبه نظامی پاکستان لشکر طیبه کمک کرده است. این حمله باعث تنش زیادی در روابط بین هندوستان و پاکستان شد.,گروه شبه‌نظامی از چه نوع وسیله نقلیه‌ای برای سفر به بمبئی استفاده کرد؟,3,"<answer>3</answer>

<explanation>
برای پاسخ به این سوال، باید به متن توجه کنیم. در متن آمده است که مهاجمان با قایق رسیدند. این جمله نشان می‌دهد که مهاجمان از قایق برای سفر به بمبئی استفاده کردند. بنابراین، گزینه ۳، قایق، پاسخ صحیح است.

در متن هیچ اشاره‌ای به استفاده از راه‌آهن، هواپیما یا ماشین نشده است. تنها وسیله نقلیه‌ای که در متن ذکر شده است، قایق است.

بنابراین، با توجه به اطلاعات موجود در متن، می‌توان گفت که مهاجمان از قایق برای سفر به بمبئی استفاده کردند.

</explanation>

<highlight>مهاجمان بمبئی روز 26 نوامبر 2008 با قایق رسیدند...</highlight>

<keywords>['مهاجمان', 'بمبئی', 'قایق', 'سفر', 'وسیله نقلیه']</keywords>",راه‌آهن,هواپیما,قایق,ماشین
رکورد امتیاز نادال در مقابل حریف کانادایی 7–2 است. او به تازگی در مسابقات اوپن Brisbane، مقابل رائونیک نتیجه را واگذار کرد. نادال در این مسابقه 88٪ امتیازات تور را از آن خود کرد و در ست اول، 76 امتیاز گرفت. پس از مسابقه، «سلطان زمین‌های رسی» گفت: «من از بازگشت دوباره به دور نهایی این رویداد بسیار مهم خیلی خوشحالم. من برای بردن اینجا هستم.»,کدام عبارت ذکر شده در متن به‌طور دقیق بازتاب نتیجه مسابقه اوپن نادال و رائونیک در Brisbane است؟,1,"<answer>1</answer>

<explanation>
برای پاسخ به این سوال، باید به متن توجه کنیم. در متن گفته شده است که «او به تازگی در مسابقات اوپن Brisbane، مقابل رائونیک نتیجه را واگذار کرد». این جمله به‌طور مستقیم نتیجه مسابقه اوپن نادال و رائونیک در Brisbane را بیان می‌کند. از این جمله می‌توان فهمید که نادال در این مسابقه شکست خورد و رائونیک پیروز شد. بنابراین، گزینه ۱ صحیح است.
</explanation>

<highlight>«او به تازگی در مسابقات اوپن Brisbane، مقابل رائونیک نتیجه را واگذار کرد»</highlight>

<keywords>[""مسابقات اوپن Brisbane"", ""رائونیک"", ""نادال"", ""شکست"", ""پیروز""]</keywords>",رائونیک دربرابر نادال پیروز شد,رائونیک امتیاز خالص ‎88% داشت,نادال دربرابر رائونیک پیروز شد,رائونیک امتیاز 76 کسب کرد
رکورد امتیاز نادال در مقابل حریف کانادایی 7–2 است. او به تازگی در مسابقات اوپن Brisbane، مقابل رائونیک نتیجه را واگذار کرد. نادال در این مسابقه 88٪ امتیازات تور را از آن خود کرد و در ست اول، 76 امتیاز گرفت. پس از مسابقه، «سلطان زمین‌های رسی» گفت: «من از بازگشت دوباره به دور نهایی این رویداد بسیار مهم خیلی خوشحالم. من برای بردن اینجا هستم.»,مطابق با متن، جایگاه نادال و رائونیک در مسابقه پس از اولین سرویس چه بود؟,2,"<answer>2</answer>

<explanation>
برای پاسخ به این سوال، باید به بخش‌هایی از متن که مربوط به مسابقه بین نادال و رائونیک است، توجه کنیم. در متن گفته شده است که نادال در ست اول، 76 امتیاز گرفت. این نشان می‌دهد که نادال در ست اول برنده شده است. بنابراین، جایگاه نادال و رائونیک در مسابقه پس از اولین سرویس، به این صورت بود که نادال با امتیاز 76 برنده شد.

همچنین، باید به این نکته توجه کنیم که متن می‌گوید نادال در این مسابقه 88٪ امتیازات تور را از آن خود کرد. این نشان می‌دهد که نادال در کل مسابقه عملکرد خوبی داشته است، اما این اطلاعات در مورد جایگاه نادال و رائونیک در مسابقه پس از اولین سرویس، تاثیری ندارد.

بنابراین، با توجه به اطلاعات موجود در متن، می‌توان گفت که جایگاه نادال و رائونیک در مسابقه پس از اولین سرویس، به این صورت بود که نادال با امتیاز 76 برنده شد.

</explanation>

<highlight>
«نادال در ست اول، 76 امتیاز گرفت»
«من از بازگشت دوباره به دور نهایی این رویداد بسیار مهم خیلی خوشحالم. من برای بردن اینجا هستم.»
</highlight>

<keywords>['نادال', 'رائونیک', 'مسابقه', 'امتیاز', 'ست اول', 'برنده شد']</keywords>",رائونیک امتیاز خالص ‎88% داشت,نادال با امتیاز 76 برنده شد,امتیاز ‎7-2 بود,رائونیک دربرابر نادال پیروز شد
هفته گذشته خبرگزاری Naked News اعلام کرد که مدت زمان برنامه گزارش‌دهی خبری به زبان‌های بین‌المللی را با سه برنامه جدید به‌طور چشمگیری افزایش خواهد داد. این سازمان جهانی که هم‌اکنون به دو زبان انگلیسی و ژاپنی گزارش می‌دهد، درحال راه‌اندازی برنامه‌های اسپانیایی، ایالیایی و کره‌ای برای تلویزیون، اینترنت و دستگاه‌های همراه است.,کدام برنامه زبانی در سه پخش رسانه‌ای جدید Naked News آورده نمی‌شود؟,3,"<answer>3</answer>

<explanation>
برای پاسخ به این سوال، باید به متن توجه کنیم که Naked News اعلام کرده است که برنامه‌های اسپانیایی، ایالیایی و کره‌ای را راه‌اندازی خواهد کرد. در این لیست، ژاپنی وجود ندارد. در عوض، متن می‌گوید که Naked News هم‌اکنون به دو زبان انگلیسی و ژاپنی گزارش می‌دهد. بنابراین، ژاپنی یکی از زبان‌های فعلی است و نه یکی از زبان‌های جدیدی است که اضافه می‌شود. پس، پاسخ صحیح گزینه ۳، ژاپنی است.
</explanation>

<highlight>
همان سازمان جهانی که هم‌اکنون به دو زبان انگلیسی و ژاپنی گزارش می‌دهد، درحال راه‌اندازی برنامه‌های اسپانیایی، ایالیایی و کره‌ای برای تلویزیون، اینترنت و دستگاه‌های همراه است.
</highlight>

<keywords>[""Naked News"", ""زبان‌های بین‌المللی"", ""انگلیسی"", ""ژاپنی"", ""اسپانیایی"", ""ایالیایی"", ""کره‌ای""]</keywords>",ایتالیایی,کره‌ای,ژاپنی,اسپانیایی
هفته گذشته خبرگزاری Naked News اعلام کرد که مدت زمان برنامه گزارش‌دهی خبری به زبان‌های بین‌المللی را با سه برنامه جدید به‌طور چشمگیری افزایش خواهد داد. این سازمان جهانی که هم‌اکنون به دو زبان انگلیسی و ژاپنی گزارش می‌دهد، درحال راه‌اندازی برنامه‌های اسپانیایی، ایالیایی و کره‌ای برای تلویزیون، اینترنت و دستگاه‌های همراه است.,مطابق با متن، پخش‌های رسانه‌ای جدید Naked News در کجا قابل دسترس نخواهد بود؟,3,"<answer>3</answer>

<explanation>
با توجه به متن، Naked News اعلام کرده است که برنامه‌های جدید را برای تلویزیون، اینترنت و دستگاه‌های همراه راه‌اندازی خواهد کرد. این بدان معنی است که پخش‌های رسانه‌ای جدید Naked News در همه جا قابل دسترس خواهد بود، به جز سالن‌های سینما و تئاتر که در متن ذکر نشده است. بنابراین، گزینه صحیح ۳ است.
</explanation>

<highlight>
این سازمان جهانی که هم‌اکنون به دو زبان انگلیسی و ژاپنی گزارش می‌دهد، درحال راه‌اندازی برنامه‌های اسپانیایی، ایالیایی و کره‌ای برای تلویزیون، اینترنت و دستگاه‌های همراه است.
</highlight>

<keywords>['Naked News', 'برنامه‌های جدید', 'زبان‌های بین‌المللی', 'تلویزیون', 'اینترنت', 'دستگاه‌های همراه', 'سالن‌های سینما و تئاتر']</keywords>",تلفن‌های همراه,اینترنت,سالن‌های سینما و تئاتر,تلویزیون
