Passage,Question,Original Answer,Predicted Answer,Option 1,Option 2,Option 3,Option 4
هرم بزرگ جیزه تنها بازمانده عجایب هفتگانه است که هنوز پابرجا است. هرم بزرگ که توسط مصریان در قرن سوم قبل از میلاد ساخته شده، یکی از چندین سازه بزرگ هرمی است که به منظور احترام به فرعون مرده ساخته شده است. فلات جیزه یا «مجموعه اهرام جیزه» در دره مردگان مصر شامل چند هرم می‌باشد (که از میان آنها هرم بزرگ بزرگترین است) و چند قبر کوچک،‌ چند معبد و مجسمه ابولهول بزرگ در آن دره واقع است. هرم بزرگ به احترام فرعون خوفو ساخته شد، و بسیاری از اهرام کوچک‌تر، مقبره‌ها و معابد به احترام همسران و اعضای خانواده خوفو ساخته شدند.,هدف از ساخت هرم بزرگ چه بود؟,2,"<answer>2</answer>

<explanation>
برای پاسخ به این سوال، باید به متن زمینه مراجعه کنیم. در متن گفته شده است که هرم بزرگ به احترام فرعون خوفو ساخته شد. این جمله به وضوح هدف از ساخت هرم بزرگ را بیان می‌کند. بر اساس این جمله، می‌توان گفت که هدف از ساخت هرم بزرگ احترام به یک فرعون بود.

در متن همچنین گفته شده است که بسیاری از اهرام کوچک‌تر، مقبره‌ها و معابد به احترام همسران و اعضای خانواده خوفو ساخته شدند. این جمله نیز تأیید می‌کند که هدف از ساخت هرم بزرگ احترام به یک فرعون بود.

بنابراین، با توجه به متن زمینه، می‌توان گفت که هدف از ساخت هرم بزرگ احترام به یک فرعون بود و گزینه ۲ جواب صحیح است.

</explanation>

<highlight>
هرم بزرگ به احترام فرعون خوفو ساخته شد، و بسیاری از اهرام کوچک‌تر، مقبره‌ها و معابد به احترام همسران و اعضای خانواده خوفو ساخته شدند.
</highlight>

<keywords>['هرم بزرگ', 'فرعون خوفو', 'احترام', 'ساخت']</keywords>",اینکه یکی از هفت عجایب جهان شود,برای احترام به یک فرعون,برای اینکه یه مکان برجسته باشد,برای نگهداری قبور افرادی که از دنیا رفته‌اند
به دستور هروستراتوس، معبد آرتمیس در افسوس در 21 ژوئیه 356 قبل از میلاد آتش زده و تخریب شد. طبق این داستان، انگیزه او کسب شهرت به هر قیمتی بود. افسسیان با عصبانیت اعلام کردند نام هروستراتوس هرگز ثبت نشود. مورخ یونانی استرابو بعداً به نام آن اشاره كرده و اینگونه است كه امروزه آن را می‌شناسیم. در همان شبی که اسکندر مقدونی به دنیا آمد، معبد نابود شد. الکساندر، در جایگاه پادشاه، پیشنهاد کرد که هزینه بازسازی مقبره را بپردازد، اما پیشنهادش رد شد. بعدها پس از مرگ الکساندر، مقبره در سال 323 قبل از میلاد بازسازی شد.,چه کسی باعث آگاهی ما از آتش افروزی است که معبد را ویران کرد؟,3,"<answer>3</answer>

<explanation>
ما برای پاسخ به این سوال باید به متن توجه کنیم. در متن گفته شده است که افسسیان با عصبانیت اعلام کردند نام هروستراتوس هرگز ثبت نشود. این یعنی افسسیان نمی‌خواستند نام هروستراتوس را به یادگار بگذارند. اما مورخ یونانی استرابو بعداً به نام آن اشاره کرده است. این یعنی استرابو باعث آگاهی ما از آتش افروزی است که معبد را ویران کرد. زیرا اگر استرابو نام هروستراتوس را ذکر نکرده بود، ما هیچگاه از او و آتش افروزی او باخبر نمی‌شدیم.
</explanation>

<highlight>
مورخ یونانی استرابو بعداً به نام آن اشاره کرده است.
</highlight>

<keywords>['هروستراتوس', 'استرابو', 'افسسیان', 'آتش افروزی', 'معبد آرتمیس']</keywords>",افسسیان,الکساندر,استرابو,آرتمیس
به دستور هروستراتوس، معبد آرتمیس در افسوس در 21 ژوئیه 356 قبل از میلاد آتش زده و تخریب شد. طبق این داستان، انگیزه او کسب شهرت به هر قیمتی بود. افسسیان با عصبانیت اعلام کردند نام هروستراتوس هرگز ثبت نشود. مورخ یونانی استرابو بعداً به نام آن اشاره كرده و اینگونه است كه امروزه آن را می‌شناسیم. در همان شبی که اسکندر مقدونی به دنیا آمد، معبد نابود شد. الکساندر، در جایگاه پادشاه، پیشنهاد کرد که هزینه بازسازی مقبره را بپردازد، اما پیشنهادش رد شد. بعدها پس از مرگ الکساندر، مقبره در سال 323 قبل از میلاد بازسازی شد.,کدام جمله درباره بازسازی معبد آرتمیس صحیح است؟,2,"<answer>2</answer>

<explanation>
برای پاسخ به این سوال، باید به متن توجه کنیم. در متن گفته شده است که الکساندر پیشنهاد کرد که هزینه بازسازی مقبره را بپردازد، اما پیشنهادش رد شد. سپس در سال 323 قبل از میلاد، پس از مرگ الکساندر، مقبره بازسازی شد. بنابراین، گزینه صحیح این است که معبد پس از حکومت الکساندر بازسازی شد.

در گزینه اول، گفته شده است که هزینه بازسازی توسط الکساندر پرداخت شد، اما در متن گفته شده است که پیشنهاد الکساندر رد شد. در گزینه سوم، گفته شده است که به هروستراتوس دستور داده شد تا هزینه‌های بازسازی را تأمین کند، اما در متن هیچ اشاره‌ای به این موضوع نشده است. در گزینه چهارم، سال بازسازی به اشتباه 320 قبل از میلاد ذکر شده است.

بنابراین، تنها گزینه دوم با متن مطابقت دارد و صحیح است.
</explanation>

<highlight>
""پس از مرگ الکساندر، مقبره در سال 323 قبل از میلاد بازسازی شد.""
</highlight>

<keywords>[""بازسازی"", ""الکساندر"", ""هروستراتوس"", ""معبد آرتمیس"", ""افسوس""]</keywords>",هزینه بازسازی توسط الکساندر پرداخت شد,معبد پس از حکومت الکساندر بازسازی شد,به هروستراتوس دستور داده شد تا هزینه‌های بازسازی را تأمین کند,در سال 320 قبل از میلاد بازسازی شد
اولین نوع حمل و نقل راه رفتن بود؛ انسان‌ها ایستاده راه رفتن را دو میلیون سال پیش با پیدایش انسان ایستاده (Homo Erectus) شروع کردند. پیشینیان آنها، جنوبی‌کپی بودند که بر حسب عادت به‌طور عادی قدم نمی‌زدند. ویژه‌گری دوقطبی در فسیل‌های جنوبی‌کپی از 4.2-3.9 میلیون سال پیش وجود داشته، گرچه ممکن است ساحل‌مردم چادی‌ها از هفت میلیون سال پیش روی دو پای خود راه رفته باشند.,با توجه به متن، اولین زمانی که ممکن است گونه‌ای روی دو پا راه رفته باشد، چه زمانی بوده است؟,1,"<answer>1</answer>

<explanation>
برای پاسخ به این سوال، باید به متن توجه کنیم. در متن گفته شده است که انسان‌ها ایستاده راه رفتن را دو میلیون سال پیش با پیدایش انسان ایستاده (Homo Erectus) شروع کردند. اما در ادامه متن، اشاره شده است که ساحل‌مردم چادی‌ها از هفت میلیون سال پیش روی دو پای خود راه رفته باشند. بنابراین، اولین زمانی که ممکن است گونه‌ای روی دو پا راه رفته باشد، هفت میلیون سال قبل است.

</explanation>

<highlight>ساحل‌مردم چادی‌ها از هفت میلیون سال پیش روی دو پای خود راه رفته باشند.</highlight>

<keywords>[""راه رفتن"", ""انسان ایستاده"", ""جنوبی‌کپی"", ""ساحل‌مردم چادی‌ها"", ""هفت میلیون سال قبل""]</keywords>",هفت میلیون سال قبل, دو میلیون سال قبل,3.9 میلیون سال قبل,4.2 میلیون سال قبل
اولین نوع حمل و نقل راه رفتن بود؛ انسان‌ها ایستاده راه رفتن را دو میلیون سال پیش با پیدایش انسان ایستاده (Homo Erectus) شروع کردند. پیشینیان آنها، جنوبی‌کپی بودند که بر حسب عادت به‌طور عادی قدم نمی‌زدند. ویژه‌گری دوقطبی در فسیل‌های جنوبی‌کپی از 4.2-3.9 میلیون سال پیش وجود داشته، گرچه ممکن است ساحل‌مردم چادی‌ها از هفت میلیون سال پیش روی دو پای خود راه رفته باشند.,کدام یک از این گونه‌ها به طور منظم روی دو پا راه می‌رفتند؟,2,"<answer>2</answer>

<explanation>
برای پاسخ به این سوال، باید به متن توجه کنیم که می‌گوید انسان‌ها ایستاده راه رفتن را دو میلیون سال پیش با پیدایش انسان ایستاده (Homo Erectus) شروع کردند. این جمله نشان می‌دهد که انسان ایستاده اولین گونه‌ای است که به طور منظم روی دو پا راه می‌رفت. در حالی که در مورد ساحل‌مردم چادی‌ها گفته شده است که ممکن است از هفت میلیون سال پیش روی دو پای خود راه رفته باشند، اما این یک احتمال است و نه یک واقعیت قطعی. همچنین، ویژه‌گری دوقطبی و جنوبی‌کپی به طور منظم روی دو پا راه نمی‌رفتند. بنابراین، پاسخ صحیح گزینه 2، انسان ایستاده است.
</explanation>

<highlight>
انسان‌ها ایستاده راه رفتن را دو میلیون سال پیش با پیدایش انسان ایستاده (Homo Erectus) شروع کردند.
</highlight>

<keywords>['انسان ایستاده', 'راه رفتن', 'دو میلیون سال پیش', 'جنوبی‌کپی', 'ویژه‌گری دوقطبی', 'ساحل‌مردم چادی‌ها']</keywords>",ساحل‌مردم چادی,انسان ایستاده,ویژه‌گری دوقطبی,جنوبی‌کپی
استفاده از کشتی‌ها برای حمل و نقل کالا به‌مراتب کارآمدترین راه برای جابجایی تعداد زیادی از افراد و اجناس از میان اقیانوس است. به‌طور سنتی کار نیروهای دریایی از این قرار بود که اطمینان حاصل کنند کشورتان توانایی جابجایی افراد و کالاهای شما را داشته باشد، و درعین‌حال در توانایی دشمن‌تان برای جابجایی مردم و کالاهایش مداخله کنند. یکی از مثال‌هایی که ارزش بیان کردن دارد مبارزه در اقیانوس اطلس شمالی در جنگ جهانی دوم بود. آمریکایی‌ها سعی داشتند افراد و لوازم را برای کمک به بریتانیا از اقیانوس اطلس عبور دهند. در همین حال، نیروی دریایی آلمان عمدتاً با استفاده از یو-بوت سعی داشت که این عبور و مرور را متوقف کند. اگر آلمان متفقین را شکست می‌داد، شاید می‌توانست بر بریتانیا پیروز شود چون بقیه اروپا را در دست داشت.,نیروی دریایی آلمان در طول جنگ جهانی دوم در تلاش بود تا چه کاری انجام دهد؟,2,"<answer>2</answer>

<explanation>
برای پاسخ به این سوال، باید به قسمت‌هایی از متن که به نیروی دریایی آلمان در طول جنگ جهانی دوم اشاره می‌کنند، توجه کنیم. در متن گفته شده است که نیروی دریایی آلمان سعی داشت که با استفاده از یو-بوت، عبور و مرور افراد و لوازم را برای کمک به بریتانیا از اقیانوس اطلس متوقف کند. این نشان می‌دهد که هدف نیروی دریایی آلمان جلوگیری از رسیدن کمک‌ها به بریتانیا بود. بنابراین، گزینه ۲ که می‌گوید نیروی دریایی آلمان در تلاش بود تا تحویل مردم و کالا توسط بریتانیا را متوقف کند، پاسخ صحیح است.
</explanation>

<highlight>
""نیروی دریایی آلمان عمدتاً با استفاده از یو-بوت سعی داشت که این عبور و مرور را متوقف کند.""
</highlight>

<keywords>[""نیروی دریایی آلمان"", ""جنگ جهانی دوم"", ""یو-بوت"", ""بریتانیا"", ""ممانعت از تحویل""]</keywords>",رهگیری کالاهایی که از بریتانیا می‌آمدند,ممانعت از تحویل مردم و کالا توسط بریتانیا,حمل‌ونقل اجناس از میان اقیانوس اطلس,ممانعت از تحویل مردم و کالا توسط آمریکا
استفاده از کشتی‌ها برای حمل و نقل کالا به‌مراتب کارآمدترین راه برای جابجایی تعداد زیادی از افراد و اجناس از میان اقیانوس است. به‌طور سنتی کار نیروهای دریایی از این قرار بود که اطمینان حاصل کنند کشورتان توانایی جابجایی افراد و کالاهای شما را داشته باشد، و درعین‌حال در توانایی دشمن‌تان برای جابجایی مردم و کالاهایش مداخله کنند. یکی از مثال‌هایی که ارزش بیان کردن دارد مبارزه در اقیانوس اطلس شمالی در جنگ جهانی دوم بود. آمریکایی‌ها سعی داشتند افراد و لوازم را برای کمک به بریتانیا از اقیانوس اطلس عبور دهند. در همین حال، نیروی دریایی آلمان عمدتاً با استفاده از یو-بوت سعی داشت که این عبور و مرور را متوقف کند. اگر آلمان متفقین را شکست می‌داد، شاید می‌توانست بر بریتانیا پیروز شود چون بقیه اروپا را در دست داشت.,بر اساس اطلاعات ارائه‌شده در متن، چه کسی بیشترین موفقیت را در جنگ دریایی در طی نبرد اقیانوس اطلس داشته است؟,1,"<answer>1</answer>

<explanation>
با توجه به متن، در نبرد اقیانوس اطلس شمالی در جنگ جهانی دوم، آمریکایی‌ها سعی داشتند افراد و لوازم را برای کمک به بریتانیا از اقیانوس اطلس عبور دهند. در همین حال، نیروی دریایی آلمان سعی داشت که این عبور و مرور را متوقف کند. اگر آلمان متفقین را شکست می‌داد، شاید می‌توانست بر بریتانیا پیروز شود چون بقیه اروپا را در دست داشت. اما از آنجا که آلمان نتوانست متفقین را شکست دهد، می‌توان نتیجه گرفت که بریتانیایی‌ها و آمریکایی‌ها موفق‌تر بودند.

در واقع، اگر آلمان موفق می‌شد، می‌توانست بر بریتانیا پیروز شود، اما از آنجا که این اتفاق نیفتاد، می‌توان نتیجه گرفت که بریتانیایی‌ها و آمریکایی‌ها موفق‌تر بودند.

بنابراین، با توجه به متن، می‌توان گفت که بریتانیایی‌ها و آمریکایی‌ها بیشترین موفقیت را در جنگ دریایی در طی نبرد اقیانوس اطلس داشته‌اند.

</explanation>

<highlight>
""آمریکایی‌ها سعی داشتند افراد و لوازم را برای کمک به بریتانیا از اقیانوس اطلس عبور دهند. در همین حال، نیروی دریایی آلمان سعی داشت که این عبور و مرور را متوقف کند. اگر آلمان متفقین را شکست می‌داد، شاید می‌توانست بر بریتانیا پیروز شود چون بقیه اروپا را در دست داشت.""
</highlight>

<keywords>[""کشتی‌ها"", ""جنگ جهانی دوم"", ""اقیانوس اطلس شمالی"", ""آمریکایی‌ها"", ""بریتانیا"", ""نیروی دریایی آلمان"", ""یو-بوت""]</keywords>",بریتانیایی‌ها و آمریکایی‌ها,آلمانی‌ها,آلمانی‌ها و بریتانیایی‌ها,بریتانیایی‌ها
اختراع چرخ های میله‌دار، ارابه های آشوری را سبک تر و سریعتر کرد و آنها را بهتر مهیای پیشی گرفتن از سربازان و ارابه‌های دیگر کرد. پیکان‌های کمان زنبورکی مرگبار بود و می‌توانست به زره سربازان رقیب نفوذ کند. در حدود 1000 سال قبل از میلاد، آشوری‌ها اولین سواره نظام را معرفی کردند. سواره نظام ارتشی است که از روی اسب مبارزه می‌کند. زین هنوز اختراع نشده بود، بنابراین سواره نظام آشوری بر پشت لخت اسبهای خود می‌جنگیدند.,هنگامی که آشوری‌ها از سواره نظام استفاده کردند، چه چیزی وجود نداشت؟,1,"<answer>1</answer>

<explanation>
برای پاسخ به این سوال، باید به متن توجه کنیم که در مورد سواره نظام آشوری‌ها صحبت می‌کند. در قسمت مربوط به سواره نظام آمده است که «زین هنوز اختراع نشده بود، بنابراین سواره نظام آشوری بر پشت لخت اسبهای خود می‌جنگیدند.» این جمله نشان می‌دهد که در آن زمان زین وجود نداشت و سواره نظام آشوری‌ها مجبور بودند بدون زین بر پشت اسب مبارزه کنند. بنابراین پاسخ صحیح گزینه ۱ است.

</explanation>

<highlight>
زین هنوز اختراع نشده بود، بنابراین سواره نظام آشوری بر پشت لخت اسبهای خود می‌جنگیدند.
</highlight>

<keywords>['سواره نظام', 'زین', 'اختراع', 'آشوری‌ها', 'اسب']</keywords>",زین,کمان زنبورکی,ارابه,زره
اختراع چرخ های میله‌دار، ارابه های آشوری را سبک تر و سریعتر کرد و آنها را بهتر مهیای پیشی گرفتن از سربازان و ارابه‌های دیگر کرد. پیکان‌های کمان زنبورکی مرگبار بود و می‌توانست به زره سربازان رقیب نفوذ کند. در حدود 1000 سال قبل از میلاد، آشوری‌ها اولین سواره نظام را معرفی کردند. سواره نظام ارتشی است که از روی اسب مبارزه می‌کند. زین هنوز اختراع نشده بود، بنابراین سواره نظام آشوری بر پشت لخت اسبهای خود می‌جنگیدند.,نبردهایی که از سواره‌نظام استفاده می‌کنند چگونه انجام می‌شوند؟,3,"<answer>3</answer>

<explanation>
برای پاسخ به این سوال، باید به بخش مربوط به سواره نظام در متن توجه کنیم. در متن گفته شده است که سواره نظام ارتشی است که از روی اسب مبارزه می‌کند. این جمله مستقیماً به ما می‌گوید که نبردهایی که از سواره نظام استفاده می‌کنند، روی اسب انجام می‌شوند.

همچنین، در متن ذکر شده است که زین هنوز اختراع نشده بود، بنابراین سواره نظام آشوری بر پشت لخت اسبهای خود می‌جنگیدند. این جمله نیز تأیید می‌کند که نبردها با سواره نظام روی اسب انجام می‌شوند.

بنابراین، با توجه به اطلاعات موجود در متن، می‌توانیم بگوییم که نبردهایی که از سواره نظام استفاده می‌کنند، روی اسب انجام می‌شوند.

</explanation>

<highlight>
سواره نظام ارتشی است که از روی اسب مبارزه می‌کند. زین هنوز اختراع نشده بود، بنابراین سواره نظام آشوری بر پشت لخت اسبهای خود می‌جنگیدند.
</highlight>

<keywords>['سواره نظام', 'اسب', 'مبارزه', 'زین', 'آشوری‌ها']</keywords>",پیاده,بدون زره,روی اسب,با سربازان کمتر
بابلی‌ها برای هرکدام از خدایانشان یک پرستشگاه اولیه ساختند که خانه آن خدا محسوب می‌شد. مردم باید برای خدایان قربانی می‌آوردند و روحانیان باید تلاش می‌کردند طی مراسم و جشن‌ها به نیازهای خدایان رسیدگی کنند. هر معبد دارای یک محوطه باز و درپی آن یک عبادتگاه داخلی بود که فقط روحانیان می‌توانستند وارد آن شوند. گاهی برج‌های هرمی‌شکل خاصی را، که «زیگورات» نامیده می‌شد، به‌عنوان بخشی از معبد می‌ساختند. بالای برج جایگاه مقدس خاص خدا بود.,با توجه به متن، در کدام موارد شهروند عادی بابلی را پیدا نمی‌کنید؟,4,error,آوردن قربانی به حیاط معبد,شرکت در مراسمی در پرستشگاه اولیه,در مراسمی در محوطه معبد,آوردن قربانی به عبادتگاه داخلی
بابلی‌ها برای هرکدام از خدایانشان یک پرستشگاه اولیه ساختند که خانه آن خدا محسوب می‌شد. مردم باید برای خدایان قربانی می‌آوردند و روحانیان باید تلاش می‌کردند طی مراسم و جشن‌ها به نیازهای خدایان رسیدگی کنند. هر معبد دارای یک محوطه باز و درپی آن یک عبادتگاه داخلی بود که فقط روحانیان می‌توانستند وارد آن شوند. گاهی برج‌های هرمی‌شکل خاصی را، که «زیگورات» نامیده می‌شد، به‌عنوان بخشی از معبد می‌ساختند. بالای برج جایگاه مقدس خاص خدا بود.,کدام یک از موارد زیر به طور خاص برای روحانیان در نظر گرفته شده است؟,2,"<answer>2</answer>

<explanation>
برای پاسخ به این سوال، باید به متن توجه کنیم که در مورد ساختار معبد و نقش روحانیان در آن صحبت می‌کند. در متن گفته شده است که هر معبد دارای یک محوطه باز و درپی آن یک عبادتگاه داخلی بود که فقط روحانیان می‌توانستند وارد آن شوند. این جمله نشان می‌دهد که عبادتگاه‌های داخلی به طور خاص برای روحانیان در نظر گرفته شده است، زیرا تنها آنها اجازه ورود به آن را داشتند.

بنابراین، گزینه ۲ که عبادتگاه‌های داخلی است، پاسخ صحیح به این سوال است.

</explanation>

<highlight>
هر معبد دارای یک محوطه باز و درپی آن یک عبادتگاه داخلی بود که فقط روحانیان می‌توانستند وارد آن شوند.
</highlight>

<keywords>['معبد', 'روحانیان', 'عبادتگاه داخلی', 'محوطه باز']</keywords>",مراسم,عبادتگاه‌های داخلی,جشن‌ها,زیگورات‌ها
بله! پادشاه توتانکامون، که گاه از آن به عنوان «پادشاه توت» یا «شاه پسر» یاد می شود، یکی از مشهورترین پادشاهان مصر باستان در دوران مدرن است. جالب اینجاست که او را در دوران کهن فرد خیلی مهمی نمی‌دانستند و در اکثر فهرست‌های پادشاهان کهن ثبت نشده بود. با این حال، با کشف مقبره‌اش در سال 1922 او به یک شخص سرشناس تبدیل شد. با اینکه بسیاری از مقبره‌های قدیم به غارت رفتند، این مقبره تقریباً دست‌نخورده باقی ماند. اکثر اقلامی که همراه توت‌عنخ‌آمون مدفون شده است به خوبی حفظ گردیده است از جمله هزاران دست‌ساخته از فلزات قیمتی و سنگ‌های کمیاب.,پادشاه توتانکامون چه زمانی مشهور شد؟,3,"<answer>3</answer>

<explanation>
برای پاسخ به این سوال، باید به متن توجه کنیم. در متن گفته شده است که «با کشف مقبره‌اش در سال 1922 او به یک شخص سرشناس تبدیل شد». این جمله نشان می‌دهد که پادشاه توتانکامون پس از کشف مقبره‌اش در سال 1922 مشهور شد. قبل از آن، او را در دوران کهن فرد خیلی مهمی نمی‌دانستند و در اکثر فهرست‌های پادشاهان کهن ثبت نشده بود. پس گزینه سوم درست است.

</explanation>

<highlight>
«با کشف مقبره‌اش در سال 1922 او به یک شخص سرشناس تبدیل شد»
</highlight>

<keywords>['پادشاه توتانکامون', 'مشهور', 'کشف مقبره', 'سال 1922']</keywords>",پس از غارت مقبره وی,طی دوران حکومت وی,پس از کشف مقبره وی,پس از اینکه در فهرست پادشاهان باستان قید شد
بله! پادشاه توتانکامون، که گاه از آن به عنوان «پادشاه توت» یا «شاه پسر» یاد می شود، یکی از مشهورترین پادشاهان مصر باستان در دوران مدرن است. جالب اینجاست که او را در دوران کهن فرد خیلی مهمی نمی‌دانستند و در اکثر فهرست‌های پادشاهان کهن ثبت نشده بود. با این حال، با کشف مقبره‌اش در سال 1922 او به یک شخص سرشناس تبدیل شد. با اینکه بسیاری از مقبره‌های قدیم به غارت رفتند، این مقبره تقریباً دست‌نخورده باقی ماند. اکثر اقلامی که همراه توت‌عنخ‌آمون مدفون شده است به خوبی حفظ گردیده است از جمله هزاران دست‌ساخته از فلزات قیمتی و سنگ‌های کمیاب.,چه چیزی پادشاه توتانکامون را به پادشاه مشهور مصر تبدیل کرد؟,1,"<answer>1</answer>

<explanation>
برای پاسخ به این سوال، ابتدا باید به متن توجه کنیم که می‌گوید پادشاه توتانکامون در دوران کهن فرد خیلی مهمی نمی‌دانستند و در اکثر فهرست‌های پادشاهان کهن ثبت نشده بود. این نشان می‌دهد که او در آن زمان اهمیت خاصی نداشت. اما با کشف مقبره‌اش در سال 1922 او به یک شخص سرشناس تبدیل شد. این تغییر وضعیت او را می‌توان به کشف مقبره‌اش نسبت داد. زیرا مقبره او تقریباً دست‌نخورده باقی ماند و اکثر اقلامی که همراه توت‌عنخ‌آمون مدفون شده است به خوبی حفظ گردیده است. این کشف باعث شد که پادشاه توتانکامون به یک شخص مشهور تبدیل شود.

بنابراین، پاسخ صحیح گزینه ۱ است که کشف مقبره وی که غارت نشده بود را به عنوان دلیل تبدیل شدن پادشاه توتانکامون به پادشاه مشهور مصر ذکر می‌کند.

</explanation>

<highlight>
با کشف مقبره‌اش در سال 1922 او به یک شخص سرشناس تبدیل شد. با اینکه بسیاری از مقبره‌های قدیم به غارت رفتند، این مقبره تقریباً دست‌نخورده باقی ماند.
</highlight>

<keywords>['پادشاه توتانکامون', 'کشف مقبره', 'دوران کهن', 'مصر باستان', 'مقبره دست‌نخورده']</keywords>",کشف مقبره وی که غارت نشده بود,جایگاه وی در فهرست پادشاهان باستان,غارت هزاران دست‌ساخته از مقبره وی,اهمیت وی طی دوران باستانی مصر
ما بسیاری از سیاستمداران، دانشمندان و هنرمندان یونان را می‌شناسیم. شاید مشهورترین فرد این فرهنگ، هومر، شاعر نابینای افسانه‌ای است که دو شاهکار ادبی یونان را سرود: اشعار ایلیاد و ادیسه. سوفوکل و آریستوفان هنوز از جمله محبوب‌ترین نمایش‌نامه‌نویسان می‌باشند و نمایش‌نامه‌های آنها از جمله بهترین اثرهای ادبیات جهانی محسوب می‌شوند. یکی از یونانی‌های مشهور دیگر ریاضی‌دانی به نام فیثاغورس است که او را عمدتاً به‌خاطر قضیه معروفش در مورد روابط اضلاع مثلث قائم‌الزاویه می‌شناسند.,هومر شاعر یونانی در انجام چه کاری ناتوان بود؟,2,"<answer>2</answer>

<explanation>
برای پاسخ به این سوال، باید به متن توجه کنیم که در مورد هومر می‌گوید: «هومر، شاعر نابینای افسانه‌ای است». این جمله به ما می‌گوید که هومر نابینا بود، یعنی او نمی‌توانست ببیند. پس، هومر در دیدن ناتوان بود.
</explanation>

<highlight>
«هومر، شاعر نابینای افسانه‌ای است»
</highlight>

<keywords>['هومر', 'نابینا', 'شاعر', 'یونانی']</keywords>",شنیدن,دیدن,راه رفتن,صحبت کردن
ما بسیاری از سیاستمداران، دانشمندان و هنرمندان یونان را می‌شناسیم. شاید مشهورترین فرد این فرهنگ، هومر، شاعر نابینای افسانه‌ای است که دو شاهکار ادبی یونان را سرود: اشعار ایلیاد و ادیسه. سوفوکل و آریستوفان هنوز از جمله محبوب‌ترین نمایش‌نامه‌نویسان می‌باشند و نمایش‌نامه‌های آنها از جمله بهترین اثرهای ادبیات جهانی محسوب می‌شوند. یکی از یونانی‌های مشهور دیگر ریاضی‌دانی به نام فیثاغورس است که او را عمدتاً به‌خاطر قضیه معروفش در مورد روابط اضلاع مثلث قائم‌الزاویه می‌شناسند.,کدام فرد مشهور یونانی به چیزی غیر از ادبیات معروف است؟,3,"<answer>3</answer>

<explanation>
برای پاسخ به این سوال، باید به متن توجه کنیم و ببینیم کدام فرد مشهور یونانی به چیزی غیر از ادبیات معروف است. در متن، هومر، سوفوکل و آریستوفان به عنوان شاعران و نمایش‌نامه‌نویسان معرفی شده‌اند، بنابراین آنها به ادبیات معروف هستند. اما فیثاغورس به عنوان ریاضی‌دانی معرفی شده است و به‌خاطر قضیه معروفش در مورد روابط اضلاع مثلث قائم‌الزاویه معروف است. بنابراین، او به چیزی غیر از ادبیات معروف است.

</explanation>

<highlight>
یکی از یونانی‌های مشهور دیگر ریاضی‌دانی به نام فیثاغورس است که او را عمدتاً به‌خاطر قضیه معروفش در مورد روابط اضلاع مثلث قائم‌الزاویه می‌شناسند.
</highlight>

<keywords>['فیثاغورس', 'ریاضی‌دان', 'قضیه', 'مثلث قائم‌الزاویه']</keywords>",سوفوکل,هومر,فیثاغورس,آریستوفان
در آب و هوای گرم خاورمیانه، خانه زیاد اهمیت نداشت. بیشتر دوران زندگی این خانواده یهودی در فضای باز گذشت. زنان آشپزی را در حیاط انجام می‌دادند؛ فروشگاه‌ها هم عبارت بود از پیشخوان‌های بازی که به خیابان نگاه می‌کرد. از سنگ برای ساخت خانه‌ها استفاده شده بود. در سرزمین کنعان جنگل‌های بزرگی وجود نداشت، بنابراین چوب بسیار گران‌قیمت بود.,خانواده یهودی بیشتر وقت خود را در کجا می‌گذراند؟,1,"<answer>1</answer>

<explanation>
با توجه به متن، می‌خوانیم که ""بیشتر دوران زندگی این خانواده یهودی در فضای باز گذشت"". این جمله به وضوح نشان می‌دهد که خانواده یهودی بیشتر وقت خود را در فضای باز می‌گذراند. در ادامه متن، اشاره می‌شود که زنان آشپزی را در حیاط انجام می‌دادند، اما این به معنی گذراندن بیشتر وقت در حیاط نیست. بلکه فقط یک فعالیت خاص در حیاط انجام می‌شود. بنابراین، گزینه ۱ که فضای باز است، پاسخ صحیح است.
</explanation>

<highlight>
""بیشتر دوران زندگی این خانواده یهودی در فضای باز گذشت""
</highlight>

<keywords>['فضای باز', 'خانواده یهودی', 'آشپزی', 'حیاط', 'خانه']</keywords>",در فضای باز,در خیابان,در حیاط,در خانه
