link,question_number,flores_passage,question,mc_answer1,mc_answer2,mc_answer3,mc_answer4,correct_answer_num,dialect,ds
https://en.wikibooks.org/wiki/Introduction_to_Paleoanthropology/Bones,1,هومینیدها برخلاف سایر نخستی‌سانان دیگر از دست‌هایشان در جابجایی یا تحمل وزن یا پریدن از درختی به درخت دیگر استفاده نمی‌کنند. دست و پای شامپانزه از نظر اندازه و طول یکسان هستند و بیانگر استفاده از دست برای تحمل وزن و مشت‌پیمایی است. دست انسان کوتاه‌تر از پایش است و استخوان‌های بند انگشت صاف‌تری دارد. استخوان‌های دست فسیلی با قدمت دو میلیون تا سه میلیون سال تغییر تخصص دست را حرکتی به دستکاری را نشان می دهد.,فسیل‌ها نشان می‌دهند که دست‌ها در نهایت عمدتاً برای کدام موارد سازگاری پیدا کردند؟,دستکاری,تحمل وزن,حرکت,مشت پیمایی,1,pes_Arab,2023-06-07
https://en.wikibooks.org/wiki/Introduction_to_Paleoanthropology/Bones,2,هومینیدها برخلاف سایر نخستی‌سانان دیگر از دست‌هایشان در جابجایی یا تحمل وزن یا پریدن از درختی به درخت دیگر استفاده نمی‌کنند. دست و پای شامپانزه از نظر اندازه و طول یکسان هستند و بیانگر استفاده از دست برای تحمل وزن و مشت‌پیمایی است. دست انسان کوتاه‌تر از پایش است و استخوان‌های بند انگشت صاف‌تری دارد. استخوان‌های دست فسیلی با قدمت دو میلیون تا سه میلیون سال تغییر تخصص دست را حرکتی به دستکاری را نشان می دهد.,کدام یک از موارد زیر به طور دقیق بند انگشت‌های شامپانزه را توصیف می‌کند؟ ,نسبت به انسان صاف‌تر هستند,دست‌ها و پایشان از لحاظ اندازه متفاوت هستند,برای تحمل وزن استفاده می‌شوند,عمدتاً برای دستکاری استفاده می‌شوند,3,pes_Arab,2023-06-07
https://en.wikibooks.org/wiki/Introduction_to_Paleoanthropology/Genetics/Introduction,1,تحقیقات قرن بیستم نشان داد که دو منبع تغییرات ژنتیکی وجود دارد: پنهان و بیان شده. جهش تنوع ژنتیکی جدید می‌افزاید و انتخاب آن را از خزانه تنوع بیان‌شده خارج می‌کند. تفکیک و ترکیب مجدد اختلاف بین دو استخر با هر نسل را به سمت جلو و عقب بر می‌زند.,انتخاب تنوع ژنتیکی جدید را از کدام خزانه حذف می‌کند؟,پنهان,ترکیب مجدد,تفکیک,بیان ‌شده,4,pes_Arab,2023-06-07
https://en.wikibooks.org/wiki/Introduction_to_Paleoanthropology/Genetics/Introduction,2,تحقیقات قرن بیستم نشان داد که دو منبع تغییرات ژنتیکی وجود دارد: پنهان و بیان شده. جهش تنوع ژنتیکی جدید می‌افزاید و انتخاب آن را از خزانه تنوع بیان‌شده خارج می‌کند. تفکیک و ترکیب مجدد اختلاف بین دو استخر با هر نسل را به سمت جلو و عقب بر می‌زند.,کدام فرآیند مسئول افزودن تنوع ژنتیکی است؟,تفکیک,ترکیب مجدد,جهش,بیان ‌شده,3,pes_Arab,2023-06-07
https://en.wikibooks.org/wiki/Introduction_to_Paleoanthropology/Oldowan,1,در خارج از ساوانا، برآورده کردن نيازهاي مبتنی بر اسيد آمینه از منابع گياهي موجود برای یک نخستی که دستگاه گوارشی مشابه انسان داشته، کار دشواری بوده است. از این گذشته، عدم انجام این امر عواقب جدی دارد: افسردگی رشد، سوء تغذیه و در نهایت مرگ. بیشترین منابع گیاهی قابل دسترسی پروتئین های موجود در برگ ها و حبوبات می باشد، اما هضم اینهت توسط پستاندارانی مانند ما سخت است، مگر اینکه پخته شوند. در مقابل، غذاهای حیوانی (مورچه‌ها، موریانه‌ها‌، تخم‌ها) نه تنها به راحتی قابل هضم هستند بلکه پروتئین‌های با کیفیت بالا در اختیار قرار می‌دهند که حاوی تمام اسیدهای آمینه ضروری است. همه چیز در نظر گرفته شده است، و اگر اجداد خودمان «مشکل پروتئین» خود را تقریباً به همان شیوه‌ای حل کرده‌اند که امروزه شامپانزه‌ها در ساوانا انجام می‌دهند، نباید تعجب کنیم.,بر اساس اطلاعات متن، نخستی‌ها برای حل «مشکل پروتئین» باید کدام‌ یک را بخورد؟,برگ‌های مرده,حبوبات خام,ملخ‌ها,ساقه‌ گل‌ها,3,pes_Arab,2023-06-07
https://en.wikibooks.org/wiki/Introduction_to_Paleoanthropology/Oldowan,2,در خارج از ساوانا، برآورده کردن نيازهاي مبتنی بر اسيد آمینه از منابع گياهي موجود برای یک نخستی که دستگاه گوارشی مشابه انسان داشته، کار دشواری بوده است. از این گذشته، عدم انجام این امر عواقب جدی دارد: افسردگی رشد، سوء تغذیه و در نهایت مرگ. بیشترین منابع گیاهی قابل دسترسی پروتئین های موجود در برگ ها و حبوبات می باشد، اما هضم اینهت توسط پستاندارانی مانند ما سخت است، مگر اینکه پخته شوند. در مقابل، غذاهای حیوانی (مورچه‌ها، موریانه‌ها‌، تخم‌ها) نه تنها به راحتی قابل هضم هستند بلکه پروتئین‌های با کیفیت بالا در اختیار قرار می‌دهند که حاوی تمام اسیدهای آمینه ضروری است. همه چیز در نظر گرفته شده است، و اگر اجداد خودمان «مشکل پروتئین» خود را تقریباً به همان شیوه‌ای حل کرده‌اند که امروزه شامپانزه‌ها در ساوانا انجام می‌دهند، نباید تعجب کنیم.,با توجه به متن، کدام یک از مشکلات زیر ناشی از کمبود اسیدهای آمینه ضروری نیست؟,مشکلات گوارش و هضم,سوءتغذیه,افسردگی رشد,مرگ,1,pes_Arab,2023-06-07
https://en.wikibooks.org/wiki/Introduction_to_Sociology/Culture,1,خرده‌فرهنگ‌ها افراد هم‌عقیده را که احساس می‌کنند طبق معیارهای جامعه به آنها بی‌توجهی می‌شود کنار یکدیگر جمع می‌کنند و به آنها ایجاد توسعه حس هویت می‌دهند. خرده فرهنگ‌ها بنا به سن، قومیت، طبقه، محل زندگی و/یا جنسیت اعضا می‌توانند متمایز باشند. خصوصیاتی که یک خرده فرهنگ را متمایز می‌کند ممکن است خصوصیات زبانی، زیبایی شناختی، مذهبی، سیاسی، جنسی، جغرافیایی یا ترکیبی از این خصوصیات باشد. اعضای یک خرده فرهنگ اغلب عضویت خود را از طریق استفاده متمایز و نمادین از سبک، که شامل مد، اطوار و گویش عامدانه است، نشان می‌دهند.,اعضای یک خرده فرهنگ خاص ارتباط خود را با گروه اغلب به چه صورت نشان می‌دهند؟,با تلاش برای تلفیق شدن,با اتخاذ باورهای هر فردی در پیرامونشان,با پذیرش هنجارهای اجتماعی,با استفاده از سبک به عنوان شکلی از نمادگرایی,4,pes_Arab,2023-06-07
https://en.wikibooks.org/wiki/Introduction_to_Sociology/Race_and_Ethnicity,1,کودکان از زمان کودکی نسبت به نژاد و کلیشه های نژادی آگاهی کسب می‌کنند و این کلیشه های نژادی بر رفتار تأثیر می گذارند. برای نمونه، کودکانی که با یک اقلیت‌نژادی شناخته می‌شوند که به‌صورت کلیشه‌ای عملکرد خوبی در مدرسه ندارد، به‌محض اینکه از این کلیشه نژاد خود آگاه می‌شوند تلاش می‌کنند تا عملکرد خوبی در مدرسه نداشته باشند.,با توجه به نظریه ارائه شده در متن، برای کودکانی که با یک اقلیت‌نژادی شناخته می‌شوند که به‌صورت کلیشه‌ای رفتار تهدیدآمیز دارد، چه اتفاقی ممکن است رخ دهد؟,کودک سعی می‌کند از درگیر شدن در رفتارهای تهدیدآمیز خودداری کند,احتمال بیشتری وجود دارد که کودک درگیر رفتارهای تهدیدآمیز شود,کودک در موقعیت‌های اجتماعی کناره‌گیری می‌کند,کودک از تعامل با سایر اقلیت‌های نژادی امتناع خواهد کرد,2,pes_Arab,2023-06-07
https://en.wikibooks.org/wiki/Introduction_to_Sociology/Race_and_Ethnicity,2,کودکان از زمان کودکی نسبت به نژاد و کلیشه های نژادی آگاهی کسب می‌کنند و این کلیشه های نژادی بر رفتار تأثیر می گذارند. برای نمونه، کودکانی که با یک اقلیت‌نژادی شناخته می‌شوند که به‌صورت کلیشه‌ای عملکرد خوبی در مدرسه ندارد، به‌محض اینکه از این کلیشه نژاد خود آگاه می‌شوند تلاش می‌کنند تا عملکرد خوبی در مدرسه نداشته باشند.,طبق این متن، اطلاع کودک از کلیشه‌های نژادی می‌تواند بر کدام یک از موارد زیر تأثیر بگذارد؟,اقلیت نژادی که تصمیم به همزادپنداری با آن می‌گیرند,رفتارشان,رابطه آنها با سایر کودکان,تعریف آنها از نژاد,2,pes_Arab,2023-06-07
https://en.wikibooks.org/wiki/Introduction_to_Sociology/Socialization,1,یکی از معمول‌ترین روش‌هایی که برای شرح اهمیت جامعه‌پذیری استفاده می‌شود کمک گرفتن از موارد تأسف‌بار کودکانی است که در جریان رشد بخاطر غفلت، بداقبالی، یا تعرض عمدی از بزرگسالان جامعه‌پذیری را یاد نگرفتند. این نوع از بچه‌ها «وحشی» نامیده می‌شوند. برخی از این کودکان وحشی توسط مردم (معمولا والدین خودشان) محبوس می‌شوند؛ در برخی از موارد این رهاسازی کودک بدلیل انکار والدین به نقص عقلانی و فیزیکی شدید کودک می‌باشد. کودکان وحشی ممکن است قبل از ترک شدن یا فرار کردن کودک آزاری شدید یا ضربه‌ای عاطفی را تجربه کرده باشند. ادعا می‌شود که بقیه توسط حیوانات بزرگ شده‌اند؛ گفته شده است برخی به تنهایی در حیات وحش زندگی کرده‌اند. اگر کاملا توسط حیواناتی غیر از انسان پرورش داده شود، کودک وحشی رفتارهایی (در محدوده فیزیکی) تقریباً مانند رفتار حیوانات از خود نشان می‌دهد، مانند ترس و بی تفاوتی نسبت به انسان.,با توجه به متن، کدام مورد احتمالاً با تربیت کودک وحشی سازگار نیست؟,زندگی مستقل,مهارت‌های گفتاری قوی,تمایل به گوشه‌گیری,اضطراب اجتماعی,2,pes_Arab,2023-06-07
https://en.wikibooks.org/wiki/Introduction_to_Sociology/Socialization,2,یکی از معمول‌ترین روش‌هایی که برای شرح اهمیت جامعه‌پذیری استفاده می‌شود کمک گرفتن از موارد تأسف‌بار کودکانی است که در جریان رشد بخاطر غفلت، بداقبالی، یا تعرض عمدی از بزرگسالان جامعه‌پذیری را یاد نگرفتند. این نوع از بچه‌ها «وحشی» نامیده می‌شوند. برخی از این کودکان وحشی توسط مردم (معمولا والدین خودشان) محبوس می‌شوند؛ در برخی از موارد این رهاسازی کودک بدلیل انکار والدین به نقص عقلانی و فیزیکی شدید کودک می‌باشد. کودکان وحشی ممکن است قبل از ترک شدن یا فرار کردن کودک آزاری شدید یا ضربه‌ای عاطفی را تجربه کرده باشند. ادعا می‌شود که بقیه توسط حیوانات بزرگ شده‌اند؛ گفته شده است برخی به تنهایی در حیات وحش زندگی کرده‌اند. اگر کاملا توسط حیواناتی غیر از انسان پرورش داده شود، کودک وحشی رفتارهایی (در محدوده فیزیکی) تقریباً مانند رفتار حیوانات از خود نشان می‌دهد، مانند ترس و بی تفاوتی نسبت به انسان.,با توجه به متن، کدام یک از موارد زیر رفتار وحشیانه در کودکان را به درستی توصیف می‌کند؟,اکثر رفتارهای وحشیانه ناشی از یک نقص فیزیکی هستند,رفتار وحشیانه می‌تواند ناشی از عدم اجتماعی شدن باشد,رفتار وحشیانه فقط در کودکانی شایع است که توسط والدینشان محبوس‌ شده‌اند,تمام رفتارهای وحشیانه ناشی از ناتوانی‌های ذهنی شدید است,2,pes_Arab,2023-06-07
https://en.wikibooks.org/wiki/Introduction_to_Sociology/Society,1,کشاورزی معیشتی کشاورزی است که به منظور تولید غذای کافی فقط برای تأمین نیازهای کشاورز و خانواده‌اش انجام می‌شود. کشاورزی معیشتی سیستمی ساده و اغلب ارگانیک است که از بذرهای ذخیره‌شده بومی مناطق زیستی به همراه کشت تناوبی یا سایر روش‌های نسبتاً ساده برای به حداکثر رساندن محصول استفاده می‌کند. از نظر تاریخی اکثر مزرعه‌داران از طریق کشاورزی امرار معاش می‌کردند و این هنوز هم در بسیاری از کشورهای در حال توسعه وجود دارد.,بر اساس متن، کدام یک از شیوه‌های زیر با کشاورزی معیشتی سازگار نیست؟,تمرکز بر محصولی که نیازهای خانواده کشاورز را برآورده می‌کند,تولید مواد غذایی برای فروش به دیگران,تمرکز بر محصول زیاد بر خلاف تکنیک‌های پیشرفته ,تأمین بذر محلی در منطقه کشاورز,2,pes_Arab,2023-06-07
https://en.wikibooks.org/wiki/Introduction_to_Sociology/Society,2,کشاورزی معیشتی کشاورزی است که به منظور تولید غذای کافی فقط برای تأمین نیازهای کشاورز و خانواده‌اش انجام می‌شود. کشاورزی معیشتی سیستمی ساده و اغلب ارگانیک است که از بذرهای ذخیره‌شده بومی مناطق زیستی به همراه کشت تناوبی یا سایر روش‌های نسبتاً ساده برای به حداکثر رساندن محصول استفاده می‌کند. از نظر تاریخی اکثر مزرعه‌داران از طریق کشاورزی امرار معاش می‌کردند و این هنوز هم در بسیاری از کشورهای در حال توسعه وجود دارد.,کدام یک از موارد زیر عمل کشاورزی معیشتی را به طور دقیق توصیف می‌کند؟,سیستمی کاملاً ارگانیک است,از تکنیک‌های منحصر به فرد برای به حداکثر رساندن محصولات استفاده می‌کند,به کشاورزان امکان می‌دهد تا محصولات خود را در سراسر منطقه خود عرضه کنند,هنوز در برخی کشورها توسط کشاورزان استفاده می‌شود,4,pes_Arab,2023-06-07
https://en.wikibooks.org/wiki/Introductory_Tourism,1,شاید متداول‌ترین نوع گردشگری موردی باشد که بیشتر مردم آن را با مسافرت در ارتباط می‌دانند: گردشگری تفریحی. یعنی هنگامی‌که مردم به مکانی بسیار متفاوت با زندگی روزمره خود می‌روند تا به استراحت و تفریح بپردازند. سواحل، پارک‌های تفریحی و مکان‌های کمپینگ اغلب متداول‌ترین مکان‌هایی است که گردشگران تفریحی به آنها هجوم می‌آورند. اگر هدف از بازدید فرد از یک مکان خاص، آشنایی با تاریخ و فرهنگ آن است، این نوع از گردشگری به عنوان گردشگری فرهنگی شناخته می شود. جهانگردها ممکن است از دیدنی‌های مختلف یک کشور خاص بازدید کنند یا تمرکزشان فقط بر یک منطقه باشد.,بازدید از موزه در کدام دسته از گردشگری قرار می‌گیرد؟,گردشگری تجاری,گردشگری تفریحی,گردشگری فرهنگی,گردشگری فضای باز,3,pes_Arab,2023-06-07
https://en.wikibooks.org/wiki/Introductory_Tourism,2,شاید متداول‌ترین نوع گردشگری موردی باشد که بیشتر مردم آن را با مسافرت در ارتباط می‌دانند: گردشگری تفریحی. یعنی هنگامی‌که مردم به مکانی بسیار متفاوت با زندگی روزمره خود می‌روند تا به استراحت و تفریح بپردازند. سواحل، پارک‌های تفریحی و مکان‌های کمپینگ اغلب متداول‌ترین مکان‌هایی است که گردشگران تفریحی به آنها هجوم می‌آورند. اگر هدف از بازدید فرد از یک مکان خاص، آشنایی با تاریخ و فرهنگ آن است، این نوع از گردشگری به عنوان گردشگری فرهنگی شناخته می شود. جهانگردها ممکن است از دیدنی‌های مختلف یک کشور خاص بازدید کنند یا تمرکزشان فقط بر یک منطقه باشد.,با توجه به متن، اولویت مسافران تفریحی چیست؟,غرق شدن در فرهنگ محلی,استراحت و فاصله گرفتن از کارهای روزمره خود,بازدید از نقاط دیدنی مهم,درک تاریخ یک مکان,2,pes_Arab,2023-06-07
https://en.wikibooks.org/wiki/Learning_Theories/Organizational_Learning:_Influencing_Factors,1,افرادی که چندین دهه دخیل بودند به ما کمک کردند ضمن انجام ارزیابی صادقانه‌ای روی دشواری‌ها و حتی شکست‌ها، به نقاط قوت و علایق‌مان پی ببریم. با گوش دادن به افرادی که داستان‌های شخصی، خانوادگی و سازمانی خود را به اشتراک می‌گذاشتند، ما به بینش ارزشمندی در مورد گذشته و برخی شخصیتهایی که تاثیرات خوب یا مخربی داشته‌اند و همچنین فرهنگ سازمان دست یافتیم. هرچند که فهمیدن تاریخچه یک سازمان به معنای درک فرهنگ نیست، حداقل به افراد کمک می کند که موقعیت خود در داخل تاریخ سازمان را درک کنند. افراد و کل اشخاص دخیل طی ارزیابی کامیابی‌ها و آگاهی از شکست‌ها، بیشتر به عمق ارزش‌ها، رسالت و نیروهای محرک سازمان پی می‌برند. در این نمونه، به‌یادآوری نمونه‌های قبلی رفتار کارآفرینانه و موفقیت‌های حاصله به افراد کمک کرد نسبت به تغییرات جدید و مسیر جدید کلیسای محلی روی باز نشان دهند. چنین داستان‌های موفقیت‌آمیزی ترس از تغییر را کاهش داد و تمایل مثبت برای ایجاد تغییر در آینده را موجب می‌شود.,چه چیزی در این متن به عنوان موردی که به کاهش ترس از تغییر در کلیسای محلی کمک کرد، ذکر شده است؟,به یاد آوردن نمونه‌های موفق رفتار کارآفرینانه,کسب بینش درباره افرادی که بر فرهنگ سازمان تأثیر گذاشته‌اند,کشف نیروهای محرکه سازمان,درک تاریخ سازمان,1,pes_Arab,2023-06-07
https://en.wikibooks.org/wiki/Learning_Theories/Organizational_Learning:_Influencing_Factors,2,افرادی که چندین دهه دخیل بودند به ما کمک کردند ضمن انجام ارزیابی صادقانه‌ای روی دشواری‌ها و حتی شکست‌ها، به نقاط قوت و علایق‌مان پی ببریم. با گوش دادن به افرادی که داستان‌های شخصی، خانوادگی و سازمانی خود را به اشتراک می‌گذاشتند، ما به بینش ارزشمندی در مورد گذشته و برخی شخصیتهایی که تاثیرات خوب یا مخربی داشته‌اند و همچنین فرهنگ سازمان دست یافتیم. هرچند که فهمیدن تاریخچه یک سازمان به معنای درک فرهنگ نیست، حداقل به افراد کمک می کند که موقعیت خود در داخل تاریخ سازمان را درک کنند. افراد و کل اشخاص دخیل طی ارزیابی کامیابی‌ها و آگاهی از شکست‌ها، بیشتر به عمق ارزش‌ها، رسالت و نیروهای محرک سازمان پی می‌برند. در این نمونه، به‌یادآوری نمونه‌های قبلی رفتار کارآفرینانه و موفقیت‌های حاصله به افراد کمک کرد نسبت به تغییرات جدید و مسیر جدید کلیسای محلی روی باز نشان دهند. چنین داستان‌های موفقیت‌آمیزی ترس از تغییر را کاهش داد و تمایل مثبت برای ایجاد تغییر در آینده را موجب می‌شود.,با توجه به متن، کسب آگاهی درباره تاریخ خود فرد به چه چیزی می‌تواند کمک کند؟,کاهش ترس از تغییر,ارزش‌های تقویت‌کننده,یافتن حس مکان درون سازمان,بهبود رفتار کارآفرینانه,3,pes_Arab,2023-06-07
https://en.wikibooks.org/wiki/Learning_Theories/Post-Modern_Theories,1,رویکرد پسامدرن برای یادگیری، آزادی از قیود را ارائه می‌کند. و تنها یک روش خوب برای یادگیری وجود ندارد. در حقیقت، تنها یک چیز خوب برای یاد گرفتن وجود ندارد. یادگیری در تجربه بین یادگیرنده و دانش ارائه شده اتفاق می‌دهد. تجربه کنونی ما با تمام ابزارهای خودآموز و ارائه اطلاعات، نمایش‌های تلویزیونی با مضمون آموزشی نشانگر این نکته می‌باشند. بنابراین بسیاری از ما خودمان را در حال تماشای یک برنامه تلویزیونی می‌بینیم که ما را از یک روند یا تجربه آگاه می کند که هرگز در آن شرکت نخواهیم کرد و یا آن دانش را به کار نخواهیم برد. ما هرگز تعمیرات اساسی روی خودرو انجام نخواهیم داد، آب‌نمایی در حیاط پشتی‌مان نخواهیم ساخت، برای خرابه‌های قدیمی به پرو سفر نخواهیم کرد، یا خانه همسایه را بازسازی نخواهیم کرد.,کدام یک از عبارات زیر به طور دقیق رویکرد پسامدرن به یادگیری را توصیف می‌کند؟,برخی از تجربیات یادگیری سودمندتر از سایر تجربیات هستند,یادگیری باید متمرکز بر مواردی باشد که باور داریم تجربه خواهیم کرد,روش‌های خاصی از یادگیری بهتر از سایر روش‌ها هستند,هیچ مطلقی در یادگیری وجود ندارد,4,pes_Arab,2023-06-07
https://en.wikibooks.org/wiki/Learning_Theories/Post-Modern_Theories,2,رویکرد پسامدرن برای یادگیری، آزادی از قیود را ارائه می‌کند. و تنها یک روش خوب برای یادگیری وجود ندارد. در حقیقت، تنها یک چیز خوب برای یاد گرفتن وجود ندارد. یادگیری در تجربه بین یادگیرنده و دانش ارائه شده اتفاق می‌دهد. تجربه کنونی ما با تمام ابزارهای خودآموز و ارائه اطلاعات، نمایش‌های تلویزیونی با مضمون آموزشی نشانگر این نکته می‌باشند. بنابراین بسیاری از ما خودمان را در حال تماشای یک برنامه تلویزیونی می‌بینیم که ما را از یک روند یا تجربه آگاه می کند که هرگز در آن شرکت نخواهیم کرد و یا آن دانش را به کار نخواهیم برد. ما هرگز تعمیرات اساسی روی خودرو انجام نخواهیم داد، آب‌نمایی در حیاط پشتی‌مان نخواهیم ساخت، برای خرابه‌های قدیمی به پرو سفر نخواهیم کرد، یا خانه همسایه را بازسازی نخواهیم کرد.,کدام یک از عبارات زیر به طور دقیق نمایانگر رویکرد یادگیری پسا‌مدرن نیستند؟,روش‌های بی‌شماری برای یادگیری اطلاعات وجود دارد,برخی از تجربیات یادگیری باید در اولویت قرار گیرند,تجربه یادگیری به یادگیرنده و دانش ارائه‌شده متکی است,دانشی که ممکن است هرگز به کار نبریم باز هم ارزش یادگیری دارد,2,pes_Arab,2023-06-07
https://en.wikibooks.org/wiki/Lucid_Dreaming/Induction_Techniques,1,اختلال در خواب فرآیند بیداری آگاهانه در طول خواب معمولی و بعد از مدتی مجددا به خواب رفتن (10-60 دقیقه) است. این کار را می توان به راحتی با استفاده از یک ساعت زنگ دار نسبتاً آرام انجام داد تا بدون اینکه شما را کاملا از خواب بیدار کند، شما را هوشیار کند. اگر متوجه شدید که ساعت بیدارباش را در خواب خاموش می‌کنید، می‌تواند آن را در طرف دیگر اتاق قرار دهید تا برای خاموش کردنش مجبور باشید از رختخواب خارج شوید. سایر گزینه‌های مبتنی بر بیوریتم شامل نوشیدن مقدار زیادی مایعات (بخصوص آب یا چای، یک ادرارآور مشخص) پیش از خواب می‌شود که فرد را مجبور می‌کند برای ادرار کردن از خواب برخیزد.,پس از بیدار شدن هدفمند در طول دوره خواب طبیعی، کدام یک از این موارد در روند قطع خواب اختلال ایجاد می‌کند؟,قبل از اینکه دوباره بخوابید یک ساعت و نیم مطالعه کنید,استفاده از دستشویی و بازگشت به رختخواب,خاموش کردن زنگ ساعت روی میز پاتختی و بیست دقیقه بعد دوباره خوابیدن,بیدار شدن برای نوشیدن آب از یک بطری روی میز پاتختی,1,pes_Arab,2023-06-07
https://en.wikibooks.org/wiki/Lucid_Dreaming/Induction_Techniques,2,اختلال در خواب فرآیند بیداری آگاهانه در طول خواب معمولی و بعد از مدتی مجددا به خواب رفتن (10-60 دقیقه) است. این کار را می توان به راحتی با استفاده از یک ساعت زنگ دار نسبتاً آرام انجام داد تا بدون اینکه شما را کاملا از خواب بیدار کند، شما را هوشیار کند. اگر متوجه شدید که ساعت بیدارباش را در خواب خاموش می‌کنید، می‌تواند آن را در طرف دیگر اتاق قرار دهید تا برای خاموش کردنش مجبور باشید از رختخواب خارج شوید. سایر گزینه‌های مبتنی بر بیوریتم شامل نوشیدن مقدار زیادی مایعات (بخصوص آب یا چای، یک ادرارآور مشخص) پیش از خواب می‌شود که فرد را مجبور می‌کند برای ادرار کردن از خواب برخیزد.,کدام یک از موارد زیر توصیف دقیقی از وقفه خواب نیست؟,در ریتم طبیعی می‌توان از آن استفاده کرد ,هدف کامل بیدار کردن خود نیست,این فرآیند در طول دوره خواب طبیعی شما انجام می‌شود,پس از بیدار شدن، هدف این است که در عرض دو ساعت دوباره بخوابید,4,pes_Arab,2023-06-07
https://en.wikibooks.org/wiki/Lucid_Dreaming/Introduction,1,بعضی افراد معتقدند تجربه کردن بسیاری رؤیاهای شفاف که به‌طور مصنوعی القا شوند خود اغلب می‌تواند بسیار طاقت‌فرسا باشد. دلیل اصلی این پدیده نتیجه رویاهای شفافی است که مدت زمان بین وضعیت‌های حرکت تند چشم را در خواب طولانی‌تر می‌کند. با کمتر شدن حرکت تند چشم‌ها در خواب شب،‌ آن حالتی که شما به خواب واقعی می‌روید و بدنتان بازیابی می‌شود بقدری کم اتفاق می‌فاتد که مشکل‌ساز می‌شود. درست به‌اندازه‌ای طاقت‌فرساست که گویی قرار است هر ده دوازده دقیقه یکبار بیدار شوید و تلویزیون تماشا کنید. اثرش بستگی به این دارد که مغزتان چند وقت یکبار در هر شب برای دیدن رؤیای شفاف تلاش کند.,وقتی مغز تلاش می‌کند تا بیشتر رؤیای شفاف ببیند، چه چیزی افزایش می‌یابد؟,میزان وضعیت‌های حرکت تند چشم,سطوح انرژی,طول مدت بازیابی,مدت زمان بین وضعیت‌های حرکت تند چشم,4,pes_Arab,2023-06-07
https://en.wikibooks.org/wiki/Lucid_Dreaming/Introduction,2,بعضی افراد معتقدند تجربه کردن بسیاری رؤیاهای شفاف که به‌طور مصنوعی القا شوند خود اغلب می‌تواند بسیار طاقت‌فرسا باشد. دلیل اصلی این پدیده نتیجه رویاهای شفافی است که مدت زمان بین وضعیت‌های حرکت تند چشم را در خواب طولانی‌تر می‌کند. با کمتر شدن حرکت تند چشم‌ها در خواب شب،‌ آن حالتی که شما به خواب واقعی می‌روید و بدنتان بازیابی می‌شود بقدری کم اتفاق می‌فاتد که مشکل‌ساز می‌شود. درست به‌اندازه‌ای طاقت‌فرساست که گویی قرار است هر ده دوازده دقیقه یکبار بیدار شوید و تلویزیون تماشا کنید. اثرش بستگی به این دارد که مغزتان چند وقت یکبار در هر شب برای دیدن رؤیای شفاف تلاش کند.,رویای شفاف مکرر می‌تواند کدام یک از اثرات منفی زیر را بر بدن داشته باشد؟,کاهش طول زمان بین وضعیت‌های حرکت تند چشم,کاهش وضعیت‌های حرکت تند چشم در هر شب,وابستگی به دیدن رویای شفاف,افزایش وضعیت‌های حرکت تند چشم در هر شب,2,pes_Arab,2023-06-07
https://en.wikibooks.org/wiki/Managing_Groups_and_Teams/How_Do_You_Build_High-performing_Virtual_Teams%3F,1,تیم‌های مجازی هم همان معیارهای تعالی تیم‌های معمولی برایشان اعمال می‌شود، اما تفاوت‌های جزئی در آنها هست. اعضای تیم مجازی اغلب به عنوان نقطه تماس برای گروه فیزیکی مجاورشان عمل می‌کنند. آنها اغلب خود‌مختاری بیشتری نسبت به اعضای تیم قراردادی دارند چون تیم‌های آنها می‌توانند براساس مناطق زمانی مختلف تشکیل جلسه دهند ولی ممکن است مدیریت محلی‌شان این مناطق زمانی را متوجه نشود. حضور یک «تیم نامرئی» واقعی (لارسون و لافاستو، 1989، صفحه 109) همچنین یک مؤلفه منحصر به فرد یک از یک تیم مجازی است. تیم مدیریت «تیم نامحسوس» است که هر یک از اعضا به آن گزارش می‌دهند. این تیم نامحسوس استانداردهای مخصوص هر عضو را تعیین می‌کند.,با توجه به متن، تیم‌های معمولی و تیم‌های مجازی از چه لحاظ شبیه هم هستند؟,از هر دو تیم انتظار می‌رود که سطح عملکرد یکسانی داشته باشند,هر دو تیم سطوح مختلفی از استقلال را در کارهای روزمره خود دارند,هر دو تیم به یک تیم مدیریت نامرئی گزارش می‌دهند,هر دو تیم در منطقه زمانی یکسانی کار می‌کنند,1,pes_Arab,2023-06-07
